node	geo_loc_name_country
Node_173	UK
Node_174	UK
Node_180	UK
Node_188	UK
ERR5412702	UK
ERR5412311	UK
ERR4326572	Germany
ERR7253776	Germany
ERR5412068	UK
Node_230	UK
ERR5412227	UK
ERR5414106	UK
Node_316	UK
Node_320	UK
Node_347	UK
Node_358	UK
Node_11	UK
ERR5412092	UK
ERR5413886	UK
Node_24	UK
ERR5412471	UK
Node_31	UK
Node_50	UK
Node_56	UK
Node_63	UK
Node_66	UK
ERR5412499	UK
ERR5413196	UK
ERR484962	UK
Node_84	UK
Node_86	Czech Republic
Node_88	UK
SRR26727999	Canada
Node_98	Canada
ERR1081292	UK
SRR32604895	China
SRR29263862	USA
ERR5413993	UK
ERR5411970	UK
Node_114	UK
Node_118	UK
Node_120	UK
Node_123	UK
ERR12065638	Portugal
Node_128	UK
ERR5413044	UK
ERR5413278	UK
ERR5413949	UK
ERR5413990	UK
ERR5414046	UK
SRR30795529	USA
SRR12051512	USA
SRR26727975	Canada
ERR5412372	UK
Node_177	UK
Node_179	UK
ERR5413564	UK
Node_187	UK
SRR14719176	Singapore
SRR25361461	Australia
Node_306	UK
Node_315	UK
Node_317	UK
Node_319	UK
Node_329	Australia
Node_346	UK
Node_348	UK
Node_357	UK
Node_10	UK
ERR5414002	UK
SRR6045663	UK
ERR5412797	UK
ERR5413458	UK
ERR5412953	UK
ERR473267	UK
Node_49	UK
Node_52	UK
Node_55	UK
Node_58	UK
Node_62	UK
Node_64	UK
Node_65	UK
ERR484969	UK
Node_83	UK
SRR27279530	Czech Republic
SRR27279522	Czech Republic
ERR494967	UK
Node_87	UK
Node_93	Canada
Node_97	Canada
ERR5412945	UK
Node_113	UK
ERR5413256	UK
ERR5413396	UK
Node_119	UK
ERR5413927	UK
ERR5412296	UK
ERR5414073	UK
Node_127	UK
ERR5413525	UK
ERR5414161	UK
Node_176	UK
ERR5412691	UK
Node_178	UK
ERR5412886	UK
Node_186	UK
Node_250	UK
Node_305	UK
ERR5414032	UK
Node_314	UK
ERR5413973	UK
ERR5413628	UK
SRR25361511	Australia
ERR5413437	UK
Node_322	Australia
Node_328	Australia
Node_343	UK
Node_345	UK
SRR32604937	China
SRR30795425	USA
SRR30795516	USA
Node_356	UK
Node_9	UK
ERR5413860	UK
Node_34	UK
Node_48	UK
ERR5413435	UK
Node_51	UK
Node_53	UK
Node_54	UK
ERR337865	UK
ERR369304	UK
Node_59	UK
Node_61	Ireland
ERR5412239	UK
ERR484978	UK
ERR5412746	UK
ERR5413841	UK
ERR5413479	UK
ERR5414355	UK
SRR6045954	UK
ERR5413812	UK
SRR26727939	Canada
SRR26727910	Canada
Node_95	UK
Node_96	Canada
Node_112	UK
ERR5412765	UK
ERR5412304	UK
ERR5414301	UK
ERR5414189	UK
Node_126	UK
ERR5412403	UK
ERR5414201	UK
ERR5414190	UK
ERR5412476	UK
Node_184	UK
Node_185	UK
Node_244	UK
Node_249	UK
Node_254	UK
Node_304	UK
SRR14719269	Singapore
Node_313	UK
ERR5412453	UK
ERR5412706	UK
Node_327	Australia
SRR25361458	Australia
SRR14719197	Singapore
Node_341	UK
ERR374184	UK
ERR340554	UK
Node_350	UK
Node_355	UK
Node_6	UK
Node_8	UK
ERR363315	UK
ERR363314	UK
ERR494841	UK
Node_47	UK
ERR5413049	UK
ERR5412164	UK
ERR5412983	UK
ERR12860987	Ireland
ERR5412225	UK
SRR6388721	UK
ERR5412954	UK
ERR5414080	UK
Node_60	Ireland
ERR5412792	UK
Node_94	UK
ERR5414102	UK
ERR5413277	UK
ERR5412838	UK
ERR5413826	UK
ERR5412517	UK
Node_125	UK
ERR5413547	UK
ERR5413194	UK
Node_183	UK
ERR5412841	UK
ERR5413356	UK
ERR1869538	Germany
Node_243	UK
SRR12051873	USA
Node_248	UK
Node_251	UK
Node_253	UK
Node_297	UK
Node_303	UK
SRR30795416	USA
Node_312	UK
Node_323	Australia
Node_326	Australia
ERR5413774	UK
Node_340	UK
ERR5412774	UK
ERR5412824	UK
Node_351	UK
Node_354	UK
ERR5414238	UK
ERR5413900	UK
Node_7	UK
ERR5412054	UK
Node_37	UK
Node_46	UK
ERR4020116	Ireland
ERR459969	Ireland
ERR5412179	UK
ERR5413664	UK
ERR5413524	UK
ERR5412036	UK
Node_182	UK
ERR5412940	UK
Node_242	UK
ERR5413145	UK
ERR5412460	UK
Node_247	UK
SRR26728007	Canada
SRR14719237	Singapore
Node_252	UK
ERR5413064	UK
Node_267	UK
Node_296	UK
Node_299	UK
Node_302	UK
SRR30795564	USA
Node_311	UK
SRR25361485	Australia
SRR27279517	Czech Republic
SRR25361455	Australia
Node_325	Australia
Node_336	UK
Node_339	UK
ERR5412053	UK
ERR5412468	UK
Node_352	UK
Node_353	UK
ERR5413684	UK
ERR5412012	UK
Node_36	UK
ERR363313	UK
Node_40	UK
Node_45	UK
ERR5412299	UK
Node_181	UK
ERR5413784	UK
Node_241	UK
ERR5413392	UK
Node_246	UK
ERR5412112	UK
ERR5412796	UK
Node_264	UK
SRR7800482	USA
Node_272	UK
SRR12051743	USA
Node_298	UK
ERR5412874	UK
Node_300	UK
Node_301	UK
SRR6388746	UK
Node_310	UK
SRR25361480	Australia
Node_324	Australia
ERR5413307	UK
Node_335	UK
Node_338	UK
ERR5412073	UK
ERR5413716	UK
SRR6388684	UK
ERR5413808	UK
SRR6045596	UK
ERR330829	UK
Node_35	UK
Node_38	UK
Node_39	UK
Node_44	UK
ERR494939	UK
ERR5412707	UK
ERR5412911	UK
Node_237	UK
Node_240	UK
ERR5412994	UK
Node_245	UK
SRR30795508	USA
Node_263	UK
ERR5413677	UK
Node_271	UK
ERR5413249	UK
ERR5413499	UK
SRR32604898	China
SRR32604900	China
SRR16943817	Canada
SRR30795462	USA
Node_309	UK
ERR5413368	UK
SRR25361545	Australia
SRR25361528	Australia
ERR5412312	UK
Node_334	UK
Node_337	UK
ERR5412630	UK
ERR330828	UK
ERR330827	UK
SRR6044900	UK
ERR5413371	UK
ERR3198398	UK
ERR567865	UK
Node_43	UK
ERR494971	UK
ERR5413258	UK
Node_236	UK
Node_239	UK
ERR5414004	UK
ERR5413836	UK
ERR5411946	UK
Node_262	UK
ERR5413271	UK
Node_269	UK
Node_270	UK
ERR5412157	UK
Node_308	UK
Node_332	UK
Node_333	UK
ERR5412269	UK
ERR5413818	UK
Node_41	UK
Node_42	UK
ERR5414319	UK
ERR5413463	UK
Node_238	UK
ERR5412658	UK
Node_260	UK
Node_261	UK
SRR32604919	China
Node_268	UK
ERR5412913	UK
ERR5412083	UK
ERR5412153	UK
Node_307	UK
ERR5413893	UK
ERR5412748	UK
ERR5411969	UK
ERR5412286	UK
ERR5413274	UK
ERR5414337	UK
SRR6046795	UK
ERR5412180	UK
ERR5411986	UK
ERR5413750	UK
Node_259	UK
ERR5413693	UK
SRR29408743	China
ERR5412237	UK
ERR5413743	UK
ERR5412864	UK
ERR5412790	UK
ERR5413783	UK
SRR32604936	China
Node_257	UK
SRR6045964	UK
Node_256	UK
Node_255	UK
SRR6388745	UK
ERR5412065	UK
SRR6046500	UK
