node	Australia	Brazil	Canada	China	Germany	Ireland	Japan	Netherlands	Norway	Singapore	Taiwan	Thailand	UK	USA
Node_126	0.0009057956723452539	0.0003149998597139002	0.0006346057656381116	0.0013294098852538678	0.0009383923803979638	0.00031346797178978075	0.973969483881014	0.0006313050292387753	0.0009384935800456736	0.0011741636134665811	0.009750106782672432	0.00036195793275747883	0.006695250353098801	0.00204256729256746
SRR13997850	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR13997848	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_147	7.543310011622103e-16	5.200484129938691e-16	6.884563724579746e-16	1.132149383428432e-15	7.545253986797674e-16	2.520503871612654e-16	2.2187637060225463e-15	5.029171084149883e-16	7.546151164942002e-16	9.471280508492066e-16	6.686847175588765e-16	2.9018007118029384e-16	5.392940663681315e-15	0.9999999999999851
Node_148	1.7698399411117295e-12	1.2049572071025317e-12	1.605847755833109e-12	2.654814993113774e-12	1.7718852896312724e-12	5.919010467406305e-13	5.201527280118081e-12	1.181020496474036e-12	1.7720959779901868e-12	2.2239860006634867e-12	1.5702452205671942e-12	6.814387038435656e-13	1.266390019979689e-11	0.9999999999651065
Node_152	0.9999999969046115	1.3115814727476505e-11	2.3423281709005305e-09	5.5193842033771885e-11	3.893858534856611e-11	1.3007495230160568e-11	1.0705766351519813e-10	2.5952279419360093e-11	3.8943215438237165e-11	4.8713589897422434e-11	3.446123608874096e-11	1.4971926046745105e-11	2.778268115679734e-10	8.487759653240322e-11
SRR25361549	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR26727937	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_157	1.584598378877876e-05	3.1258381107351655e-09	0.9999835256597285	4.06762076150291e-09	1.6784301618446856e-09	5.606822079526915e-10	8.503637465757611e-09	1.1195105455065102e-09	1.6786297152103877e-09	2.185745859760806e-09	1.5101905436432676e-09	6.470908425497865e-10	5.927322997127876e-07	1.0546807031593333e-08
DRR317465	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_173	0.0024740851405430785	0.0008511977553365156	0.014394824194377815	0.0037147309278609776	0.002419459473772317	0.0008082242095084947	0.90250865456921	0.0016147091508422803	0.0024197471032468268	0.0034610317543737586	0.0022041406687985324	0.0009346861898153977	0.0562684265715854	0.0059260822907284865
DRR317613	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_175	1.967897393729342e-10	6.842691955212808e-11	1.3879548230948137e-10	2.8890302436920725e-10	2.0373245840654326e-10	6.805714581217087e-11	1.4186682417483375e-09	1.3578816941092133e-10	2.037566836653811e-10	2.5528520324065053e-10	1.8036434522171005e-10	7.833940221303464e-11	0.9999999963189992	4.440940556242602e-10
ERR5414378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
DRR317417	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DRR317435	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_181	1.9733883529641378e-10	6.86244501411633e-11	1.3834801329941428e-10	2.896491135872383e-10	2.044040855879572e-10	6.828150392444849e-11	6.354382158127565e-09	1.3623425952446801e-10	2.0442839075296946e-10	2.558146739753175e-10	1.8091372675863243e-10	7.859449241704007e-11	0.9999999913779023	4.4508398279086724e-10
SRR21939630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Node_189	8.988565360541815e-13	3.120169585520185e-13	6.330021423397307e-13	1.3244102024242191e-12	9.22289632268481e-13	3.0809229130962697e-13	1.2460559505642126e-11	6.148327065548254e-13	9.223992955584795e-13	1.1807133737253545e-12	8.201310829255647e-13	3.5489365401049544e-13	6.919503209855321e-12	0.9999999999723282
ERR5413062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_250	5.206300972393531e-08	1.809691214236987e-08	3.6524569315020695e-08	7.648924267319542e-08	5.3802527387735393e-08	3.867788767130815e-07	2.5232897757523615e-07	3.586097511611434e-08	5.380892485402986e-08	6.771104947859323e-08	4.7674001756320706e-08	2.0691183478218095e-08	0.9999987804433879	1.1772636208315564e-07
Node_268	0.0027512057446730143	0.0009518745878641494	0.0019554390362060557	0.00408230450245112	0.0027738292852932506	0.0009266352485689881	0.06731089383440432	0.0018498830236620787	0.0027741590812341574	0.0037009354727702555	0.0024882941591808255	0.0010688790170120316	0.9009765444970997	0.006389122509579924
SRR14042994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Node_6	1.3956380858068243e-14	4.853480332536402e-15	9.777929784395737e-15	2.0483396846147806e-14	1.445852629919873e-14	4.829893284178306e-15	3.9726983788437866e-14	9.636504625724724e-15	1.913943032261176e-14	1.8087589135899214e-14	1.2796121660997032e-14	0.9999999999996957	1.0319201694777768e-13	3.3269936064525975e-14
SRR6388753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_20	7.610155525770048e-15	2.6465127727925826e-15	5.331723689405982e-15	1.1169216314292615e-14	7.883966586813386e-15	2.63365120229013e-15	2.1662383748607762e-14	5.2546021777759694e-15	7.884903614813913e-15	9.862824562114095e-15	6.978308840210685e-15	3.0313869424737935e-15	0.999999999999891	1.7160921090661343e-14
ERR5413998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR30795563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Node_57	5.166182607963041e-06	1.7965951171245264e-06	3.6194606142583657e-06	0.9991484383855128	6.115958064361505e-06	1.7878639915542547e-06	1.4705756155671295e-05	3.567106547844658e-06	5.357020520467282e-06	6.695415479456588e-06	0.0005261079745259535	2.057868630452399e-06	0.00019629911165250545	7.828530057948337e-05
Node_61	8.218198634840661e-07	2.857966238070189e-07	5.757722560146933e-07	0.0026661942058396285	1.968602694350694e-05	2.8440769884331215e-07	2.339331693850173e-06	5.674478637330416e-07	8.514900072049349e-07	1.0650866056579017e-06	0.997222308570948	3.2736504813817414e-07	8.138049321951372e-06	7.655462928641646e-05
