node	geo_loc_name_country
Node_64	Taiwan
Node_65	USA
DRR317608	Japan
Node_102	Japan
Node_111	Taiwan
Node_127	Taiwan
DRR317565	Taiwan
ERR7253765	Germany
Node_144	Brazil
SRR13997849	Brazil
SRR7800460	USA
Node_149	USA
Node_153	Australia
Node_158	Canada
Node_174	Japan
Node_176	Japan
Node_178	Japan
Node_182	Japan
DRR317598	Japan
Node_190	USA
Node_192	UK
Node_269	UK
ERR5384814	Norway
Node_7	Thailand
Node_21	UK
ERR5412058	UK
SRR6388681	UK
ERR5412852	UK
ERR7253682	Germany
ERR4298308	Germany
ERR5413352	UK
Node_27	UK
Node_58	Taiwan
Node_63	Taiwan
SRR30933962	USA
SRR30933961	USA
Node_86	Japan
Node_101	Japan
Node_109	Taiwan
Node_110	Taiwan
DRR317528	Taiwan
Node_126	Japan
SRR13997850	Brazil
SRR13997848	Brazil
Node_147	USA
Node_148	USA
Node_152	Australia
SRR25361549	Australia
SRR26727937	Canada
Node_157	Canada
DRR317465	Japan
Node_173	Japan
DRR317613	Japan
Node_175	UK
ERR5414378	UK
DRR317417	Japan
DRR317435	Japan
Node_181	UK
SRR21939630	USA
Node_189	USA
ERR5413062	UK
ERR5412481	UK
Node_250	UK
Node_268	UK
SRR14042994	Thailand
Node_6	Thailand
SRR6388753	UK
Node_20	UK
ERR5413998	UK
ERR5413266	UK
SRR30795563	USA
Node_57	China
Node_61	Taiwan
Node_62	Germany
DRR317595	Japan
DRR317611	Japan
Node_98	Japan
DRR317443	Japan
SRR19357817	Taiwan
DRR317533	Taiwan
DRR317563	Taiwan
DRR317580	Taiwan
Node_112	Japan
Node_125	Japan
Node_146	USA
SRR7800468	USA
SRR12051772	USA
SRR7800461	USA
SRR25361536	Australia
SRR25361524	Australia
Node_156	Canada
ERR5414362	UK
Node_165	UK
Node_172	Canada
ERR567864	UK
ERR3198397	UK
ERR5413473	UK
Node_180	UK
Node_188	USA
SRR21939634	USA
Node_246	UK
Node_249	UK
Node_256	UK
Node_267	UK
Node_5	Thailand
SRR14043020	Thailand
ERR5412007	UK
Node_19	UK
Node_55	China
Node_56	UK
Node_59	Taiwan
Node_60	Taiwan
ERR7253733	Germany
ERR7253739	Germany
Node_88	Japan
Node_96	USA
DRR360711	Japan
DRR360419	Japan
DRR360423	Japan
Node_124	Japan
SRR7800462	USA
SRR7800463	USA
Node_155	Canada
SRR26728010	Canada
ERR5413095	UK
ERR5412987	UK
Node_169	Canada
Node_171	Canada
Node_179	UK
ERR5413646	UK
SRR21939631	USA
Node_187	USA
Node_240	UK
Node_245	UK
ERR5413855	UK
Node_248	UK
Node_253	UK
Node_255	UK
Node_259	UK
Node_266	UK
Node_4	Thailand
SRR14043031	Thailand
SRR6388703	UK
ERR5414044	UK
Node_44	China
Node_54	China
ERR5413170	UK
ERR5412583	UK
DRR317494	Taiwan
DRR317524	Taiwan
DRR317545	Taiwan
SRR18969486	China
Node_87	Japan
DRR317599	Japan
Node_95	USA
SRR12051669	USA
DRR360727	Japan
Node_123	Japan
SRR26728066	Canada
Node_154	Canada
Node_168	Canada
SRR16943742	Canada
SRR16943738	Canada
Node_170	Canada
SRR6388761	UK
ERR5412247	UK
SRR21939632	USA
SRR21939628	USA
SRR1735621	UK
Node_239	UK
Node_243	Ireland
Node_244	UK
ERR5414371	UK
Node_247	UK
Node_252	UK
ERR5412154	UK
Node_254	UK
ERR5412018	UK
Node_258	UK
ERR5412613	UK
Node_261	UK
Node_265	UK
SRR14043044	Thailand
SRR14043033	Thailand
Node_36	China
Node_43	China
Node_51	China
Node_53	China
DRR317391	Japan
DRR317454	Japan
Node_92	Japan
Node_94	USA
Node_117	Japan
Node_122	Japan
SRR26728060	Canada
SRR26728024	Canada
Node_167	Canada
SRR16943743	Canada
SRR16943739	Canada
SRR16943740	Canada
Node_194	UK
Node_238	UK
Node_241	Ireland
Node_242	Ireland
ERR374179	UK
ERR340549	UK
ERR5414197	UK
ERR5413218	UK
ERR5414300	UK
Node_251	UK
ERR340537	UK
ERR374167	UK
Node_257	UK
ERR5413533	UK
Node_260	UK
SRR1735658	UK
ERR5414285	UK
Node_264	UK
Node_34	China
Node_35	China
Node_38	China
Node_42	China
SRR32604954	China
Node_50	China
SRR32604966	China
Node_52	China
DRR317600	Japan
DRR317604	Japan
SRR12051584	USA
Node_93	UK
DRR360706	Japan
Node_116	Japan
Node_121	Japan
DRR360427	Japan
SRR16943741	Canada
Node_166	Canada
Node_193	UK
ERR5413182	UK
Node_234	UK
Node_237	UK
ERR337739	Ireland
ERR363329	Ireland
ERR5413444	UK
ERR4020089	Ireland
ERR5414347	UK
ERR5412604	UK
ERR5413343	UK
ERR5413071	UK
ERR5414259	UK
ERR5412045	UK
ERR5414248	UK
Node_263	UK
Node_32	UK
Node_33	China
SRR25637285	China
SRR25637281	China
Node_37	China
SRR32604925	China
Node_41	UK
DRR444236	Japan
SRR18969534	China
Node_49	UK
ERR5384801	Norway
SRR18969499	China
ERR5414324	UK
ERR5413461	UK
DRR360728	Japan
Node_115	Japan
Node_119	Japan
Node_120	Japan
SRR16943744	Canada
SRR16943746	Canada
ERR5412474	UK
ERR5412467	UK
Node_233	UK
ERR337761	UK
Node_235	UK
Node_236	UK
ERR5412131	UK
Node_262	UK
ERR5412871	UK
Node_31	UK
SRR18969494	China
SRR18969492	China
ERR484964	UK
ERR5384812	Norway
ERR5412375	UK
Node_40	UK
ERR337785	UK
Node_48	UK
Node_113	Japan
Node_114	Japan
DRR360421	Japan
Node_118	Japan
DRR360422	Japan
DRR360426	Japan
Node_195	UK
Node_232	UK
SRR1735687	UK
ERR363348	UK
ERR363350	UK
ERR363349	UK
ERR5412480	UK
ERR5414333	UK
ERR5413342	UK
Node_30	UK
ERR5412924	UK
Node_39	UK
Node_47	UK
ERR363375	UK
DRR360425	Japan
DRR360729	Japan
DRR360730	Japan
DRR360420	Japan
DRR360705	Japan
DRR360424	Japan
ERR340494	UK
SRR1735633	UK
Node_196	UK
Node_231	UK
ERR5412416	UK
ERR5412550	UK
ERR5413508	UK
ERR5412380	UK
Node_45	UK
Node_46	UK
ERR337760	UK
SRR6388712	UK
ERR374124	UK
Node_230	UK
ERR363368	UK
ERR363366	UK
ERR337778	UK
ERR337776	UK
Node_223	UK
Node_229	UK
Node_222	UK
ERR337758	UK
Node_226	UK
Node_228	UK
Node_203	UK
Node_221	UK
Node_224	UK
Node_225	UK
Node_227	UK
ERR5412211	UK
Node_197	UK
Node_202	UK
Node_220	UK
ERR5412963	UK
ERR5413648	UK
ERR5412870	UK
ERR5413489	UK
ERR5412287	UK
ERR363434	UK
ERR363487	UK
ERR363351	UK
ERR337759	UK
Node_201	UK
ERR115052	UK
Node_205	UK
Node_219	UK
ERR5413289	UK
Node_200	UK
Node_204	UK
ERR5414252	UK
Node_218	UK
ERR5414358	UK
Node_199	UK
ERR5412703	UK
ERR5413700	UK
ERR5414315	UK
Node_217	UK
ERR5411980	UK
Node_198	UK
ERR5412686	UK
Node_216	UK
ERR5413301	UK
ERR5413021	UK
ERR5413061	UK
Node_215	UK
ERR5413276	UK
Node_214	UK
ERR5412330	UK
Node_213	UK
ERR5412435	UK
Node_212	UK
ERR5412273	UK
ERR5413154	UK
Node_211	UK
ERR5413634	UK
Node_210	UK
Node_206	UK
Node_209	UK
ERR5413482	UK
ERR5414369	UK
Node_207	UK
Node_208	UK
ERR5412123	UK
ERR5412569	UK
ERR5412750	UK
ERR5413323	UK
