node	Canada	China	Czech Republic	Denmark	Germany	Ireland	Singapore	Switzerland	Taiwan	UK	USA
Node_122	1.5420903527522656e-11	1.0199339790930261e-11	1.0342699631682069e-11	5.08719965513592e-12	1.0328483561074918e-11	5.101071698917796e-12	5.0873550055843846e-12	5.087198277651044e-12	5.08719801606734e-12	0.9999999998982194	3.003917183048605e-11
Node_145	2.0249604218184575e-05	0.00019818485261199602	4.1931898178420555e-06	2.0697307624729208e-06	5.455497254581819e-06	2.173095933829806e-06	3.1360664869381653e-06	2.0681361498492457e-06	2.0640960366571844e-06	0.999221686782258	0.0005387189484696545
Node_236	0.0005631949813551409	2.3020245511301427e-05	1.0613800209793791e-05	5.220946630440912e-06	1.397954063290986e-05	9.340509930907091e-06	5.29060014267211e-06	5.220841324738933e-06	5.220577749723589e-06	0.9992940539452391	6.48440112732584e-05
Node_17	4.14598017521088e-13	2.736861244356518e-13	2.78099978883257e-13	1.367876860135731e-13	2.7777666886644597e-13	1.3715995876262386e-13	1.3684633645064632e-13	1.3678756753866473e-13	1.3678735411088423e-13	0.9999999999972655	8.059423106799303e-13
Node_114	2.466787936641967e-15	1.6283881407697915e-15	1.6546477407400065e-15	8.1386355725051e-16	1.65272551744443e-15	8.16078508162934e-16	8.142138185674173e-16	8.13862850399684e-16	8.138615756105931e-16	0.9999999999999839	4.795220165008786e-15
ERR5412398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_121	4.4453123094464445e-12	2.9342453271378686e-12	2.9817423516941454e-12	1.4666108955452175e-12	2.977598816174674e-12	1.4706070298621897e-12	1.466617386794533e-12	1.4666105556748464e-12	1.4666106253594505e-12	0.9999999999706807	8.643432177170243e-12
Node_141	2.044136095132283e-05	0.000198202083567859	4.327367806644115e-06	2.1357237565326536e-06	5.588738496016023e-06	2.239210924852689e-06	3.201428881213254e-06	2.1341300717842724e-06	2.1300923521180518e-06	0.9992200932130948	0.0005395066500969072
Node_144	2.08981200657234e-05	0.00021296087330204653	4.632697722653554e-06	2.285905273726585e-06	5.8937853653307236e-06	2.3898125381156864e-06	3.351729830578186e-06	2.2843113766208155e-06	2.280273214091518e-06	0.9991799922784443	0.000563030212866603
SRR12440237	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_235	9.595762200568576e-05	5.929268206492177e-07	2.8601817870597483e-07	1.4061720646270546e-07	3.877343915763514e-06	4.603621971334372e-06	1.4234322715609488e-07	1.4061459444660058e-07	1.406080637551738e-07	0.9998924452130791	1.673070937067056e-06
Node_11	7.453762934461534e-11	4.9187252994300316e-11	4.9997619238077473e-11	2.4592014733399003e-11	4.992806417488849e-11	2.4659014414295343e-11	2.4592060370990565e-11	2.4592009128972898e-11	2.4592010536924722e-11	0.9999999995084278	1.4489455179623292e-10
Node_16	1.0956424943382163e-08	7.230120450449352e-09	7.349243159267342e-09	3.6148260186498105e-09	7.339015419438569e-09	3.6246744497030693e-09	3.614829317688747e-09	3.614825199941655e-09	3.614825419816665e-09	0.9999999277428957	2.129831996748495e-08
Node_23	1.371716430028607e-13	9.051926164925831e-14	9.201064801649906e-14	4.525669884917656e-14	9.188259900857327e-14	4.5379998693534927e-14	4.525673986156014e-14	4.525668859959393e-14	4.525669135347487e-14	0.9999999999990954	2.6664952830981293e-13
Node_113	2.4623158056595123e-15	1.6248767150295632e-15	1.6516480224361893e-15	8.123857267349659e-16	1.6493494635811125e-15	8.145990351779034e-16	8.123864629421523e-16	8.12385542748607e-16	8.123855921824394e-16	0.9999999999999839	4.786523903597323e-15
ERR5414059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_120	3.9160162152247515e-12	2.584170357090981e-12	2.6267469115217843e-12	1.2920014855091566e-12	2.623091317453124e-12	1.2955214856407661e-12	1.292002643933005e-12	1.292001192919631e-12	1.292001271585252e-12	0.9999999999741741	7.61238878367624e-12
Node_131	0.001875756423468795	0.0012842433824908342	0.0012558423651866505	0.0006177051092621528	0.0012544132494412847	0.0006194125725186986	0.0006179735756397579	0.0006177045688523798	0.0006177035913668389	0.9679438702810779	0.023295374880694712
Node_140	0.0007431293258394196	0.0005065713878208093	0.0004976468886891178	0.0002447750807895641	0.0004970653544787341	0.0002454505158958584	0.00024486866253449084	0.00024477488578286113	0.0002447745469454618	0.9950425827189003	0.0014883606323233183
ERR5412664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_143	0.003978163466109132	0.16545017472198853	0.0026634441615520617	0.001310055384988757	0.0026604113361703746	0.001313676499927005	0.001310623165992319	0.0013100542412475525	0.0013100521741938227	0.5491689620651433	0.2695243827826871
Node_147	1.2113586131690043e-08	7.985779367791022e-09	8.117312208751584e-09	3.992611303545004e-09	8.10647064293384e-09	0.9999997425951894	3.992615102073245e-09	3.992610399042378e-09	3.9926106413103905e-09	1.8158690149128092e-07	2.352431333845444e-08
Node_234	9.116941128113821e-05	3.546231699479727e-07	1.7120549762331594e-07	8.414022610354088e-08	3.765049564509144e-06	2.752310628907364e-06	8.517211325578548e-08	8.413866451485787e-08	8.413476019988647e-08	0.999900449150103	1.000663990793679e-06
Node_10	7.309654305816995e-11	4.823624562145491e-11	4.9030981530285756e-11	2.4116560562388736e-11	4.89627460807636e-11	2.418226505032439e-11	2.411658222369059e-11	2.411655510084186e-11	2.411655656907364e-11	0.9999999995179318	1.4209320746356483e-10
ERR5414037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_15	2.217838235528852e-08	1.4635464998264859e-08	1.4876597580935127e-08	7.317258503125091e-09	1.4855894101042655e-08	7.337194045911061e-09	7.3172650638704495e-09	7.31725684604248e-09	7.317257291565658e-09	0.9999998537346177	4.311281154160121e-08
Node_22	6.026987257217108e-09	3.977195434495786e-09	4.042723342699663e-09	1.988468908580367e-09	4.037097160973882e-09	1.9938864029860444e-09	1.9884706914654644e-09	1.988468458267282e-09	1.988468579338444e-09	0.9999999602523041	1.1715929575994269e-08
ERR5413234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_90	2.4622401719063643e-15	1.6248267919616989e-15	1.651597289571e-15	8.123607730264384e-16	1.6492987928149046e-15	8.145740135373992e-16	8.123615013988575e-16	8.123605890574071e-16	8.123606385193198e-16	0.9999999999999839	4.7863768782147455e-15
Node_112	5.8415383567015006e-15	3.854818119099953e-15	3.918329749848679e-15	1.927284214293164e-15	3.912876684336759e-15	1.932535013741933e-15	1.927285942319322e-15	1.927283777836085e-15	1.9272838951819327e-15	0.9999999999999615	1.135543333373244e-14
Node_119	2.549657185915247e-15	1.682513084328885e-15	1.7102340160149694e-15	8.412020509351254e-16	1.707853915633904e-15	8.434938682149068e-16	8.412028051668154e-16	8.41201860434641e-16	8.41201911652602e-16	0.9999999999999833	4.9563078132186754e-15
ERR5411954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_125	7.059217297679625e-08	4.661743378464087e-08	4.734940675471462e-08	2.328945627860926e-08	4.7283743508495844e-08	2.3352925238991243e-08	2.328967226463208e-08	2.3289450712750513e-08	2.3289451391534696e-08	1.0188369605473793e-06	0.9999986528093265
Node_130	7.058599030533089e-08	4.7564080203985764e-08	4.729695923762799e-08	2.326369655691362e-08	4.723789231643032e-08	2.3327598040634546e-08	2.3269397747237804e-08	2.326368279660365e-08	2.3263662690806244e-08	0.9999991171108484	5.538161916657993e-07
Node_132	4.359811355264538e-08	2.8986655047787457e-08	2.9233322848601832e-08	1.4378819171018135e-08	2.9194123903749585e-08	1.4418108020017313e-08	1.4380080339095522e-08	1.4378814048616021e-08	1.4378810194493523e-08	0.9999997117168911	8.533626183453071e-08
Node_139	2.4115944342646054e-11	1.5946071537620347e-11	1.617462997567866e-11	7.95571479095964e-12	1.6152339708188265e-11	7.977406706800187e-12	7.955906627641347e-12	7.955712713163401e-12	7.9557124977358e-12	0.9999999998408445	4.696587873798647e-11
SRR32604932	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_142	0.003980290983961674	0.16538979894046676	0.002664873130140665	0.0013107582413203497	0.0026618380604194075	0.0013143812514565148	0.0013113258079699853	0.0013107570977413695	0.0013107550315449978	0.5489770876830729	0.26976813377190545
ERR4020061	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Node_146	1.974672833619403e-14	1.3030813354461459e-14	1.3245507800082552e-14	6.514984629445049e-15	1.322707476862884e-14	0.9999999999997865	6.514990471093282e-15	6.514983154046736e-15	6.5149835507213125e-15	8.968865245067789e-14	3.8385866134369253e-14
Node_150	0.0001542485404365337	3.606055886016367e-06	3.4762429662903007e-06	1.7097682352953098e-06	7.605154014876187e-05	4.3818820352026675e-06	1.710801392219613e-06	1.7097663058440287e-06	1.7097625012195697e-06	0.9997408169734158	1.0578666676775108e-05
Node_233	2.9856405702963266e-05	1.1627354742917821e-07	5.631527886536408e-08	2.7624979232814828e-08	1.2331233320187553e-06	9.013985689628311e-07	2.796290206961618e-08	2.762446782718198e-08	2.7623189245025128e-08	0.9999673975336235	3.281144078094821e-07
ERR5412758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5414164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_14	1.4920443074634367e-11	9.845967071860069e-12	1.0008188324774697e-11	4.922664656479247e-12	9.994260118094995e-12	4.936076235670889e-12	4.9226690701984536e-12	4.922663541681677e-12	4.922663841406156e-12	0.9999999999016004	2.90040202251501e-11
Node_18	8.089737033115857e-06	5.3383994060791385e-06	5.426354386416996e-06	2.669026809319921e-06	5.418802631498075e-06	2.676298453219255e-06	2.6690292024008355e-06	2.6690262048861823e-06	2.6690263673942183e-06	0.9999466485670089	1.572573249674678e-05
Node_21	1.629555782521404e-05	1.0753402225528809e-05	1.0930574297036686e-05	5.376352844385023e-06	1.091536242321936e-05	5.391000476707443e-06	5.376357664886368e-06	5.376351626844219e-06	5.376351954192201e-06	0.9998925315671195	3.16771215424642e-05
Node_86	2.462240170536097e-15	1.6248267910571835e-15	1.6515972886518659e-15	8.123607725743497e-16	1.6492987918968604e-15	8.145740130840787e-16	8.123615009465956e-16	8.123605886053184e-16	8.123606380672311e-16	0.9999999999999839	4.7863768755510675e-15
Node_89	2.4621851353254796e-15	1.6247904734445748e-15	1.6515603726735935e-15	8.123426149442568e-16	1.649261927293858e-15	8.145558059843366e-16	8.123433433002225e-16	8.123424309793376e-16	8.123424804401448e-16	0.9999999999999839	4.78626989197465e-15
Node_99	1.4142408542187848e-13	9.332543821027675e-14	9.486305959421844e-14	4.665969659203631e-14	9.473104046573878e-14	4.6786818843818485e-14	4.665973842767036e-14	4.6659686025377415e-14	4.665968886632926e-14	0.9999999999990674	2.7491589984166995e-13
Node_111	1.5086173433508987e-10	9.955332165652839e-11	1.0119355307849718e-10	4.977343661389315e-11	1.0105272392179223e-10	4.990904211078776e-11	4.977348124134322e-11	4.977342534209016e-11	4.977342837262675e-11	0.999999999005074	2.932618536841549e-10
ERR5413126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_118	2.4621320567139794e-15	1.6247554469873552e-15	1.6515247691236686e-15	8.123251028500424e-16	1.649226373292721e-15	8.145382461792065e-16	8.123258311903064e-16	8.12324918889089e-16	8.123249683488298e-16	0.9999999999999839	4.786166711853674e-15
SRR29263923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Node_124	1.0124509493175357e-09	6.68114440309676e-10	6.791218918630669e-10	3.3403541441816065e-10	6.781767729431967e-10	3.349454791000309e-10	3.3403571576085366e-10	3.340353387690018e-10	3.340353591003093e-10	4.598086441078915e-09	0.9999999906929622
ERR5413242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_129	1.580179345856011e-12	1.0647616757283902e-12	1.0588192614706718e-12	5.207956354526915e-13	1.0574967072893181e-12	5.222261550672988e-13	5.209230596776362e-13	5.207953277140447e-13	5.207948783943095e-13	0.9999999999802502	1.2382948176664068e-11
ERR5412362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_137	3.0012139413698374e-15	1.981209911915387e-15	2.0130884716207053e-15	9.901651956432415e-16	2.010291803986372e-15	9.92863234677311e-16	9.901702117126823e-16	9.901649652365486e-16	9.901650098827218e-16	0.9999999999999803	5.836030152770932e-15
Node_138	3.001079782824732e-15	1.9811213490062694e-15	2.0129984836938546e-15	9.901209338462803e-16	2.0102019410745546e-15	9.928188522741559e-16	9.901259496915038e-16	9.90120703449887e-16	9.901207480940644e-16	0.9999999999999803	5.835769273898232e-15
SRR30795417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR30795450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ERR337735	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ERR363325	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SRR26728057	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_149	0.00017139833369955593	0.00011286924304184757	0.0001147284112657119	5.643074203150295e-05	0.9958061472496925	5.6590900464954824e-05	5.643079510909507e-05	5.643072924836261e-05	5.643073267483949e-05	0.0031800553841009925	0.00033248747867057444
Node_166	2.984982998931342e-05	1.520910004760705e-07	9.284971651150025e-08	4.559509600742585e-08	1.2671939685319941e-06	9.176263107787759e-07	4.593234216788276e-08	4.559458156794326e-08	4.559330670483742e-08	0.9999671040395349	4.336541530769974e-07
Node_232	2.918122913372824e-05	1.1685165607672306e-07	5.832515283109533e-08	2.8608923512048083e-08	1.2083105498464152e-06	8.824841851215557e-07	2.893915062432101e-08	2.8608423389834096e-08	2.8607174029308907e-08	0.9999681078902282	3.3014542257565454e-07
Node_13	2.795617712492708e-15	1.8448218866574444e-15	1.875217003325386e-15	9.223511954354324e-16	1.87260729923669e-15	9.248640999217798e-16	9.223520224263884e-16	9.223509865577249e-16	9.223510427165842e-16	0.9999999999999818	5.434433298617935e-15
ERR5412064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_19	3.9062186297602264e-12	2.5777049523073927e-12	2.6201749833318363e-12	1.2887689925168443e-12	2.616528535291436e-12	1.2922801858661865e-12	1.2887701480423275e-12	1.2887687006593563e-12	1.2887687791281616e-12	0.9999999999742387	7.593343145019178e-12
Node_20	7.494004456619987e-12	4.945276808950338e-12	5.026754737334879e-12	2.4724782427418296e-12	5.019759097700877e-12	2.479214398882081e-12	2.472480459594971e-12	2.4724776828189157e-12	2.4724778333597724e-12	0.9999999999505774	1.4567681116433555e-11
Node_58	2.4622544993214795e-15	1.6248362465906651e-15	1.6516068999738524e-15	8.12365500034856e-16	1.6493083898429517e-15	8.145787534243392e-16	8.123662284113406e-16	8.123653160647541e-16	8.123653655269547e-16	0.9999999999999839	4.7864047294411265e-15
Node_85	2.4621851353254643e-15	1.6247904734445647e-15	1.6515603726735834e-15	8.123426149442518e-16	1.6492619272938477e-15	8.145558059843316e-16	8.123433433002174e-16	8.123424309793326e-16	8.123424804401398e-16	0.9999999999999839	4.786269891974621e-15
ERR5412427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_88	2.4621851328653293e-15	1.624790471821127e-15	1.651560371023398e-15	8.123426141325856e-16	1.6492619256459589e-15	8.14555805170454e-16	8.123433424885505e-16	8.123424301676665e-16	8.123424796284737e-16	0.9999999999999839	4.786269887192336e-15
Node_95	7.222485675842103e-14	4.766102171738958e-14	4.8446280351890136e-14	2.3828967270308157e-14	4.837885857846751e-14	2.389388822347103e-14	2.3828988635641143e-14	2.3828961873947116e-14	2.3828963324812716e-14	0.9999999999995236	1.4039872647891503e-13
Node_98	6.212910167331978e-09	4.099885547767108e-09	4.167434887056087e-09	2.0498099916751497e-09	4.161635146628815e-09	2.0553946071120233e-09	2.0498118295589623e-09	2.0498095274706266e-09	2.04980965227664e-09	0.9999999590261514	1.2077347250946383e-08
Node_103	4.472707428816532e-08	2.9515296459968336e-08	3.0001587784826176e-08	1.4756692323727759e-08	2.995983514170788e-08	1.4796896270475495e-08	1.475670555475213e-08	1.4756688981894444e-08	1.4756689880379645e-08	0.9999997050270613	8.694547211343642e-08
Node_110	1.6677513126284297e-08	1.1005453675907894e-08	1.1186778524058328e-08	5.5023704064324915e-09	1.117121009565686e-08	5.517361367953782e-09	5.50237533992269e-09	5.5023691603534694e-09	5.502369495374236e-09	0.9999998900125899	3.2419608827991166e-08
ERR5412863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR29263870	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR29263873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Node_128	2.500131122875893e-15	1.650323289578321e-15	1.6769883968156564e-15	8.248497565998217e-16	1.67465794191269e-15	8.270972831175553e-16	8.248533367527229e-16	8.248495655559059e-16	8.248496050155324e-16	0.9999999999999833	5.068365751517233e-15
ERR5413694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_134	2.4621971807269497e-15	1.624798438170495e-15	1.6515684515572673e-15	8.123465886545914e-16	1.64926999504403e-15	8.145597905293293e-16	8.123473171063905e-16	8.123464046886393e-16	8.123464541493363e-16	0.9999999999999839	4.786293350438575e-15
Node_136	2.4621971807269497e-15	1.624798438170495e-15	1.6515684515572673e-15	8.123465886545914e-16	1.64926999504403e-15	8.145597905293293e-16	8.123473171063905e-16	8.123464046886393e-16	8.123464541493363e-16	0.9999999999999839	4.786293350438575e-15
ERR5413790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR7253793	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_148	4.939773937804466e-13	3.255113826315126e-13	3.308735856828921e-13	1.6274470961829782e-13	0.999999999990123	1.6320068460479798e-13	1.6274486040404032e-13	1.6274467275549246e-13	1.6274468264602982e-13	6.953400056660407e-12	9.588836336833282e-13
Node_155	7.491940560006805e-12	4.805881132765931e-12	4.884626327314495e-12	2.402569910671133e-12	4.886122716675609e-12	2.415273086066048e-12	2.4025744462160252e-12	2.4025693630197024e-12	2.4025695002812802e-12	0.9999999999517489	1.4156951087697878e-11
Node_165	8.55293276022996e-08	5.62160526543561e-08	5.714155378782859e-08	2.810585588271789e-08	5.707552440824424e-08	2.8192446304251778e-08	2.810588495688715e-08	2.8105849512011487e-08	2.8105851208603793e-08	0.9999994378218816	1.6559977201969023e-07
Node_167	2.9711319926507975e-05	4.712055185188012e-07	4.185316820788045e-07	2.0578146275121408e-07	1.567742499349264e-06	1.059936537518996e-06	2.061117702536177e-07	2.0578092262341576e-07	2.0577968434762433e-07	0.9999645738138837	1.3739961124440055e-06
Node_231	2.9149756610758497e-05	1.452439316988697e-07	8.742406419904279e-08	4.288071742211714e-08	1.2343315350096142e-06	8.946018652900456e-07	4.3210109201159e-08	4.288021533581414e-08	4.287897005773338e-08	0.9999679029731069	4.13818874084074e-07
ERR5413967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_12	2.4621375540678503e-15	1.6247590746789004e-15	1.6515284565847278e-15	8.123269165783256e-16	1.6492300556220103e-15	8.145400648489111e-16	8.123276449202158e-16	8.123267326169614e-16	8.123267820768127e-16	0.9999999999999839	4.786177398222842e-15
ERR5413958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5414236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_27	2.544297421805655e-15	1.678976187959541e-15	1.7066388460648124e-15	8.394337172993768e-16	1.7042637490138552e-15	8.417207168334286e-16	8.394344699455442e-16	8.394335271993461e-16	8.394335783096394e-16	0.9999999999999833	4.945888906362579e-15
Node_57	3.021206233992273e-15	1.993687248320221e-15	2.026535057070949e-15	9.967790549928497e-16	2.0237147665046057e-15	9.994947348462338e-16	9.96779948716702e-16	9.967788292600432e-16	9.967788899505643e-16	0.9999999999999802	5.87295740996008e-15
ERR5412226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_84	2.4621851342766043e-15	1.6247904727524243e-15	1.6515603719700392e-15	8.123426145982041e-16	1.6492619265912827e-15	8.145558056373411e-16	8.123433429541694e-16	8.123424306332849e-16	8.12342480094092e-16	0.9999999999999839	4.7862698899357295e-15
ERR5413420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_87	2.4621301016651974e-15	1.624754156855029e-15	1.6515234577352401e-15	8.123244578256557e-16	1.649225063729327e-15	8.145375993974865e-16	8.123251861653481e-16	8.123242738648551e-16	8.123243233245566e-16	0.9999999999999839	4.786162911411948e-15
Node_94	1.0508849177616205e-10	6.934766109047904e-11	7.049022681172223e-11	3.4671584595814975e-11	7.039212689432736e-11	3.476604577384648e-11	3.467161568276648e-11	3.4671576744010646e-11	3.467157885504671e-11	0.9999999993069464	2.0428272308401383e-10
ERR5412859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_96	3.66074813242202e-12	2.415719519179475e-12	2.4555206930236997e-12	1.2077815221441e-12	2.452103391249506e-12	1.2110720687607818e-12	1.2077826050552616e-12	1.2077812486272143e-12	1.2077813221649654e-12	0.9999999999758575	7.116170233071357e-12
Node_97	3.364068221509106e-05	2.2199411083696125e-05	2.2565166550241966e-05	1.1098986573770872e-05	2.2533763034113605e-05	1.1129225265164354e-05	1.1098996525253132e-05	1.1098984060269726e-05	1.1098984736049565e-05	0.9997781412924024	6.539450755407671e-05
ERR5412463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_102	1.488718809626966e-11	9.824022185886074e-12	9.985881876866584e-12	4.911692924217111e-12	9.971984713649164e-12	4.925074611415987e-12	4.911697328098894e-12	4.911691811904184e-12	4.911692110960632e-12	0.9999999999018196	2.893937549172951e-11
Node_109	3.658390057921339e-12	2.414163431081382e-12	2.4539389669604306e-12	1.207003528491781e-12	2.4505238664445272e-12	1.2102919554996317e-12	1.2070046107053844e-12	1.2070032551510815e-12	1.207003328641463e-12	0.9999999999758732	7.111586345034784e-12
ERR5413470	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_127	1.2073232850289019e-13	7.96709945572245e-14	8.098364600117834e-14	3.9832916706432714e-14	8.087094259417145e-14	3.994143970272094e-14	3.9832952424205033e-14	3.983290768577705e-14	3.98329101110572e-14	0.9999999999992039	2.34693184591505e-13
Node_133	2.4621301019344763e-15	1.6247541570330845e-15	1.6515234579158508e-15	8.123244579144983e-16	1.6492250639096864e-15	8.145375994865644e-16	8.123251862541841e-16	8.12324273953691e-16	8.123243234133925e-16	0.9999999999999839	4.786162911936381e-15
ERR5412934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_135	2.4621301019344763e-15	1.6247541570330845e-15	1.6515234579158508e-15	8.123244579144983e-16	1.6492250639096864e-15	8.145375994865644e-16	8.123251862541841e-16	8.12324273953691e-16	8.123243234133925e-16	0.9999999999999839	4.786162911936381e-15
ERR5412414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR7253689	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4298314	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR5413313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_154	2.6295827337825016e-15	1.7321706763176393e-15	1.7607000157877652e-15	8.660244331672197e-16	1.7584350616109898e-15	8.685214996333262e-16	8.660252628793911e-16	8.660242369658309e-16	8.660242894934845e-16	0.9999999999999827	5.102585721379317e-15
Node_164	2.7264372629671375e-09	1.7920212657834394e-09	1.8215238610617371e-09	8.959414600126413e-10	1.8194184287774353e-09	8.987013007609388e-10	8.959423866526763e-10	8.959412569313683e-10	8.959413110149558e-10	0.9999999820792423	5.278889204424707e-09
ERR5411956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_168	4.0440925957188406e-12	2.3872963497085215e-12	2.4257417016725615e-12	1.1931325480484005e-12	2.4392727911370683e-12	1.2089356380325129e-12	1.193138472418251e-12	1.1931322705914558e-12	1.1931323248436739e-12	0.9999999999756898	7.0322350163745934e-12
Node_230	1.3260739986487303e-06	8.739062393941018e-07	4.2317484066937916e-05	4.369229988606888e-07	8.871348443401982e-07	4.381654347671855e-07	4.3692341074444964e-07	4.369228998840342e-07	4.369229264105203e-07	0.9999498352071285	2.5743360516072003e-06
ERR5413429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5414326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_25	2.462186968161385e-15	1.6247916829288964e-15	1.6515616020852683e-15	8.123432196472398e-16	1.6492631549945836e-15	8.145564123348124e-16	8.123439480037541e-16	8.123430356821902e-16	8.123430851430341e-16	0.9999999999999839	4.786273454845364e-15
Node_26	3.673672614852992e-12	2.4242483562789925e-12	2.4641900504631794e-12	1.2120456644720444e-12	2.4607606837079643e-12	1.2153478285533529e-12	1.2120467512064864e-12	1.2120453899894916e-12	1.2120454637868718e-12	0.9999999999757724	7.141294282535062e-12
Node_31	2.4979292450025398e-11	1.6483779316140712e-11	1.675536455646464e-11	8.241355801065059e-12	1.6732046432048604e-11	8.263809005515416e-12	8.241363190361899e-12	8.241353934709322e-12	8.241354436497734e-12	0.9999999998352627	4.855753276269446e-11
Node_56	2.7814307222305368e-14	1.835459923458938e-14	1.865700793277513e-14	9.176705170402892e-15	1.8631043327186198e-14	9.201706692281667e-15	9.176713398344937e-15	9.176703092225786e-15	9.17670365096447e-15	0.9999999999998166	5.4068550457175533e-14
ERR5414282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
