node	Australia	Canada	China	Denmark	Germany	Netherlands	Norway	Singapore	Spain	Taiwan	Thailand	UK	USA
SRR29408763	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n3535	0.08756450882285699	0.009328444422991139	0.10792695081047143	0.009531034109091745	0.14584401656184484	0.009328941172762936	0.02009916247391605	0.00932983253303333	0.014561114841498916	0.00937380896397706	0.10484146730197813	0.15872035124282538	0.31355036674275194
ERR5412439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n3838	0.1471213794002894	0.00065571769002851	0.002175425447926597	0.0006587030153506661	0.002910674323853401	0.0006556562268784834	0.0013276926221451584	0.0006556660065609153	0.000715864303016813	0.000656164350183666	0.001736608770969373	0.004991109142253125	0.8357393387005438
n4242	0.17275070132940856	0.001042512125348202	0.004505838065191887	0.00104936038268877	0.006048311754750968	0.0010423566664974043	0.002127194247783341	0.0010423824492772516	0.0011976112742808154	0.00104367660640921	0.003850473391721716	0.009128106711603114	0.7951714749950387
n11	0.008826132866655852	0.0006998280278356616	0.11831828049650664	0.001692657791114709	0.6515777396740595	0.0007029646642723661	0.008931376833004594	0.0007076494063334002	0.027930156079456307	0.0009373929101183379	0.0020712174760119588	0.16899424328331508	0.00861036049131555
n12	0.00882453766331854	0.0006996279419910919	0.11830247793284172	0.0016913486382271446	0.6515543674007066	0.0007027610676278215	0.008922557148970849	0.0007074405723731405	0.027952634898731173	0.0009369272506802496	0.002070836392040679	0.16902605541172	0.008608427680771172
n36	1.9337659816174254e-11	4.2879927371862325e-12	1.1460642682854145e-11	4.302209696323445e-12	1.528234676358775e-11	4.287989273412272e-12	8.639678633777609e-12	4.28802619625938e-12	4.524483746754276e-12	4.2899595990628696e-12	0.9999999998481041	2.949005156148044e-11	4.1704959783618156e-11
n3636	4.619255492587178e-06	1.1366823871702356e-06	2.1134044916313956e-06	1.1385386199891092e-06	2.7966744563535676e-06	1.1366758507515657e-06	2.275724278083702e-06	1.136676602724903e-06	1.1468074097198114e-06	1.1367460385539869e-06	1.2858305297379302e-06	6.763820029065501e-06	0.9999733131638137
n39	2.2794578186549834e-07	1.7576961167724088e-08	3.159870152596618e-08	1.7603358343358457e-08	4.177854954360578e-08	1.7576784203511478e-08	3.5173279854242766e-08	1.757678526231383e-08	1.7671972143335996e-08	1.75773406941056e-08	1.8756757252409412e-08	1.0335872904008098e-07	0.9999994358049991
n40	0.14712372686140415	0.0006558322025058278	0.0021753815155148913	0.0006588171983764378	0.0029106076127685242	0.0006557707519535077	0.0013279178794530259	0.0006557805292015303	0.0007159652475596288	0.0006562787567301688	0.0017364710837716156	0.004991497971876191	0.8357359523888844
n43	0.9999992395727471	1.1314186326456455e-08	2.118133712704493e-08	1.1332867041021634e-08	2.8034178379819608e-08	1.1314026040879365e-08	2.2653949045363054e-08	1.1314034945997159e-08	1.1423133124732229e-08	1.1314795728095671e-08	1.2949043505747705e-08	6.748989539947332e-08	5.401058062789929e-07
n4343	0.003569523704725925	0.00016060879977913316	0.00032276236846714176	0.00015946324373796459	0.00042800917962377194	0.00015914703745247783	0.0003190479084194052	0.00015914740524572473	0.00016209254409908633	0.00015916999953212736	0.00020796549942557412	0.0009794409903870454	0.9932136213191046
ERR7253734	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n2	0.015691293379255167	0.0033515934497589514	0.05052411798066227	0.015796689507285074	0.5251015285086092	0.00339097761288479	0.10116904196776737	0.0034497389296004317	0.013754495933400912	0.006331285530260831	0.0038752308061806248	0.2318326494411741	0.025731356953160308
n1212	0.008354621650591209	0.0008550794828692773	0.09738802007099029	0.0016677651871897855	0.6569184049351687	0.0008576439258987729	0.007872372216787155	0.0008614766542291856	0.04152038297349161	0.0010494448154832403	0.0019782081901480023	0.17159396998895307	0.009082609908199642
n3232	9.264757117215312e-11	2.2815655883571e-11	6.878559347393064e-11	2.3094390768952198e-11	2.1454755947363516e-10	2.2816290789730113e-11	4.7512288852892076e-11	2.2817446501540554e-11	2.966103799087968e-11	2.2874772171673574e-11	2.315802407873215e-11	0.9999999992440232	1.6524605839395768e-10
SRR14043056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SRR14043055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n37	3.0601281797098686e-12	7.658720057953681e-13	1.3286938413644897e-12	7.669256395862604e-13	1.7550840011665875e-12	7.658670228109962e-13	1.5318372186369696e-12	7.658665984580515e-13	7.672778502019066e-13	7.658677290175277e-13	7.671943407134074e-13	4.448760738410234e-12	0.9999999999825105
n3737	7.775790907748344e-09	1.9139346932235214e-09	3.5547603577004166e-09	1.917052403357318e-09	4.703899127881133e-09	1.913923664361891e-09	3.8317830835240895e-09	1.9139248936914465e-09	1.9307688152808065e-09	1.914040002761475e-09	2.1611451820072743e-09	1.1384559060544657e-08	0.9999999550844177
SRR13786059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n3939	2.49432197823301e-09	1.925830260154509e-10	3.461902022222228e-10	1.9287220235974976e-10	4.577181616212404e-10	1.9258108835488414e-10	3.8537778749928747e-10	1.9258109973229448e-10	1.9362272111136153e-10	1.9258717439822983e-10	2.0548574847510683e-10	1.132430054349873e-09	0.9999999938216488
SRR23701748	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n4040	2.5560807912653776e-05	7.715131115435476e-07	1.4987747788008736e-06	7.728961947304199e-07	1.9854809659519343e-06	7.714991897003645e-07	1.5456185970072736e-06	7.715003288151229e-07	7.820330233749734e-07	7.715782877041578e-07	9.396139690661809e-07	4.664120785732846e-06	0.9999591645628549
SRR25361497	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR25361548	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR15713766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n4444	0.0014984057389471944	7.883804271182199e-05	0.00015262619734718197	7.723625212330214e-05	0.0002022809202783125	7.70907530946754e-05	0.00015448827615195966	7.709089490321702e-05	7.83061102035884e-05	7.710005707173993e-05	9.686854991692674e-05	0.0004714878931329928	0.9969581803141171
n22	9.089937491103246e-11	2.237490900683722e-11	6.826356924143641e-11	3.0608293693301186e-11	3.923923316211475e-10	2.240074567278878e-11	1.070380976920541e-10	2.2439478627160354e-11	2.926920515730255e-11	2.433944894686195e-11	2.2720111164676854e-11	0.9999999990050277	1.6222683405489143e-10
n3	0.01569283307064427	0.003352064782160361	0.05051827152776172	0.01580076538667162	0.5250965774004076	0.0033914603578851688	0.10119735049416166	0.0034502386975110567	0.01375341873143139	0.006332620055982202	0.003875624104066202	0.23180415958616496	0.02573461580515181
n13	0.008354863934276004	0.0008553932095328622	0.0973689322285971	0.0016679132308296978	0.6569334361166034	0.0008579571244454677	0.007871738334685375	0.0008617890679518806	0.0415123735146424	0.0010497187531541398	0.0019782920150906167	0.17160332091935432	0.009084271550836942
n32	1.3195705605614665e-08	3.1198681245277544e-09	1.9636716887030658e-08	3.2445513969833918e-09	1.0431728023581252e-07	3.12022910049056e-09	7.154293390575806e-09	3.1207960451323206e-09	0.9999997709085452	3.1486864109190036e-09	3.2864948434117246e-09	4.28388782931544e-08	2.2907954620428788e-08
ERR5413688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n3333	3.3393457396579646e-12	8.294504816492458e-13	1.9413012207788046e-12	8.348506799662454e-13	4.6948086539485385e-12	8.294585739880014e-13	1.6913429055097747e-12	8.294782324502557e-13	9.48123518968562e-13	8.304659756997304e-13	8.353465513024675e-13	0.9999999999764057	5.990380730526616e-12
SRR21939576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR21939575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR21939578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR21939577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR14736626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR14736627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n41	2.5550927976198103e-05	7.826852541264186e-07	1.5177467016736019e-06	7.840828822824152e-07	2.0105264711809496e-06	7.826712810493556e-07	1.5679578427957686e-06	7.826724099632445e-07	7.932023659212173e-07	7.827501886773052e-07	9.503784424450361e-07	4.728549530084155e-06	0.9999589658486536
n4141	2.5458370569586544e-05	7.739608375937744e-07	1.5022106208096767e-06	7.753456606619093e-07	1.9899903952853595e-06	7.739469442013017e-07	1.5505017100738124e-06	7.739480740370555e-07	7.844392013988243e-07	7.740256480354359e-07	9.412225102680816e-07	4.677415586522618e-06	0.9999592246222415
n45	1.6477476089364216e-11	3.5840971549705582e-12	6.241185064717321e-12	3.585894531052941e-12	8.24506769064466e-12	3.580885579073336e-12	7.162704794964767e-12	3.5808838759036942e-12	3.5891161924760296e-12	3.580902937950353e-12	3.616996298258836e-12	2.0837327625370483e-11	0.9999999999159174
n46	0.00018310780263775596	4.4377410640403495e-05	5.277490261670065e-05	2.997693531286045e-05	6.97410203320292e-05	2.9933820772964726e-05	5.988490710566255e-05	2.9933812425811412e-05	3.003688578425441e-05	2.9934260607229734e-05	3.086275217434627e-05	0.0001920769632867934	0.9992173585263032
ERR337787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR363377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n33	0.005916823329214614	0.0014600713855273367	0.004167093421360416	0.14954507632193503	0.7536280604358169	0.001929126309073102	0.006404399217346447	0.002628601972118466	0.0018431236537658523	0.03692849742096293	0.0014792314128327724	0.02082281291070858	0.013247082209337577
ERR5384765	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
n1313	9.095814916477542e-11	2.1959681038362983e-11	1.0089532936803998e-10	2.2521492526638346e-11	4.794798112474449e-10	2.196122173056604e-11	4.795868873401481e-11	2.1963720604555232e-11	4.8639519522331275e-11	2.2086885755734412e-11	2.2695454886149345e-11	0.9999999989387761	1.6010379283651725e-10
n16	9.552482977159295e-06	2.1212307331411404e-06	2.462545723439892e-05	2.3014016948197882e-06	0.9998713862211962	2.121778283147787e-06	5.588669126210618e-06	2.122614369270046e-06	1.1007190351840508e-05	2.1636738899367674e-06	2.366551916544484e-06	4.872376290112883e-05	1.5918965326228843e-05
ERR3198386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ERR3198395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ERR5413733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR115054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR30795527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR15713760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR30795502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n42	3.0011420672037305e-12	6.965762034225561e-13	1.2088874975902016e-12	6.975352640061823e-13	1.596845486843098e-12	6.965715777977954e-13	1.3932434843567406e-12	6.965711958812425e-13	6.978782601275046e-13	6.965724223068752e-13	6.982083505863889e-13	4.046709096909951e-12	0.9999999999838732
SRR15713806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n4545	2.086350312355823e-15	5.142135889490902e-16	8.916781465019808e-16	5.148726868998657e-16	1.1778138743925343e-15	5.141626819519484e-16	1.0283893431408154e-15	5.141623937730314e-16	5.150906950953586e-16	5.141629914038332e-16	5.147029545857823e-16	2.986338449021251e-15	0.9999999999999882
SRR30795558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n4646	9.063712149866804e-05	4.1134652421431404e-05	2.731631532802233e-05	1.5630467523076213e-05	3.609087025292538e-05	1.5608403123312665e-05	3.122263645468544e-05	1.5608396795670387e-05	1.5650654978513704e-05	1.5608533634995703e-05	1.5882498880515984e-05	0.00012132333582204994	0.999558286113286
n4	0.00039923939489884167	9.90685768972891e-05	0.00023947730001408114	0.006231653789265534	0.9758104513377603	0.000867606374380811	0.0003424317195980796	0.002013663285119614	0.0001149988456634601	0.0015678954139880343	9.986192223678882e-05	0.007115143733256526	0.005098508306920543
n10	0.00861795015238865	0.002141726602629262	0.0049236124991153185	0.2955495016381051	0.560365239447982	0.002488977148267082	0.0068814437113272125	0.0030068223830285296	0.0024271603349461696	0.07241723659289005	0.002155908285652733	0.021575675773777274	0.017448745429890573
ERR337779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n14	2.289841990988598e-15	5.634798619786381e-16	1.732171709617174e-15	5.706461507033326e-16	6.450906736789569e-15	5.634964364992639e-16	1.1755583695088426e-15	5.63526312905722e-16	8.848072312537858e-16	5.650074895415818e-16	5.723261302146324e-16	0.99999999999998	4.082110554916691e-15
n1616	2.0171306242276139e-13	4.872687416030707e-14	2.21622604787165e-13	4.995439785900717e-14	0.9999999999981913	4.873023237166963e-14	1.0627172417547824e-13	4.873568699498889e-14	1.069706673695787e-13	4.9004558592107364e-14	5.0333075308644505e-14	5.21328351154361e-13	3.551894551720265e-13
