node	geo_loc_name_country
n12291229	USA
n1248	USA
SRR26033548	USA
SRR25404799	USA
DRR317602	Japan
SRR30795470	USA
n1253	USA
ERR5413532	UK
n1257	USA
SRR30795525	USA
n12621262	USA
n1264	USA
SRR315396	USA
SRR315389	USA
n1267	USA
n12671267	USA
SRR25404805	USA
SRR26031954	USA
n12711271	USA
n12761276	USA
n12771277	USA
n12811281	USA
SRR29263864	USA
SRR29263865	USA
SRR29263866	USA
SRR29263899	USA
n1287	UK
n1292	UK
n1296	Germany
ERR4326569	Germany
n12971297	Germany
ERR7253767	Germany
n1301	USA
ERR373972	USA
SRR12051623	USA
SRR13083182	USA
n8	USA
ERR5637167	USA
n361	USA
DRR016047	Japan
ERR8266569	Germany
ERR8266571	Germany
n435435	USA
SRR12051788	USA
n443443	UK
n448448	UK
SRR26033549	USA
SRR25404823	USA
n469	USA
n516	USA
n527	USA
n547547	USA
SRR12051851	USA
ERR5414165	UK
n561561	USA
n580580	UK
n583583	USA
ERR373975	USA
n593593	Japan
n595	USA
SRR26728034	Canada
SRR26727909	Canada
SRR29263868	USA
SRR29263915	USA
SRR29263916	USA
SRR29263869	USA
n602	USA
n624624	USA
n626626	USA
SRR13083189	USA
n632632	USA
SRR12051529	USA
n635	USA
SRR21939530	USA
n638638	USA
DRR493669	USA
n650650	Singapore
n792	Singapore
n920	Canada
SRR26728050	Canada
n921921	Singapore
n984	Singapore
n10081008	USA
n11741174	USA
n1176	USA
n11761176	USA
n1178	USA
n1187	USA
n1190	UK
n1194	UK
n1195	USA
ERR373995	USA
n1200	USA
SRR29263901	USA
n12021202	Spain
n1206	Spain
n1207	USA
n12091209	USA
n12121212	Canada
SRR26728039	Canada
n1221	USA
SRR12051818	USA
n1230	USA
n1244	USA
n12481248	USA
SRR30795441	USA
n12531253	USA
n1255	USA
n12571257	USA
SRR29263920	USA
n1263	USA
n12631263	USA
SRR315393	USA
SRR343084	USA
SRR26031952	USA
SRR25404807	USA
SRR15713800	USA
SRR15713798	USA
n1272	USA
SRR7800659	USA
SRR12051525	USA
SRR12051674	USA
n1278	USA
n1281	USA
n1282	USA
SRR30795446	USA
n12871287	UK
ERR5412374	UK
n12921292	Germany
n1294	UK
n12961296	Germany
ERR4326568	Germany
n1298	Germany
ERR4326521	Germany
n13011301	USA
n1302	USA
n88	USA
n359359	USA
n361361	USA
ERR5637169	USA
SRR7800618	USA
SRR12051518	USA
n444	UK
ERR494900	UK
n449	UK
ERR494852	UK
n469469	USA
n509509	USA
n516516	USA
n522522	USA
n527527	UK
n547	USA
n548	USA
n556556	UK
n562	UK
n580	USA
n581	UK
ERR363339	UK
n584	USA
n589589	USA
n594	Japan
DRR317459	Japan
SRR21595817	USA
DRR317540	Taiwan
n602602	USA
n614	USA
n625	Canada
SRR12051538	USA
n627	USA
SRR7800487	USA
SRR12051527	USA
SRR12051528	USA
n635635	USA
SRR21939504	USA
DRR493667	USA
DRR493668	USA
n651	Singapore
n791791	Singapore
n792792	Singapore
n878878	Singapore
SRR26728087	Canada
SRR26728086	Canada
n922	Norway
n983	Singapore
n984984	Singapore
n990990	USA
n1009	USA
n11161116	USA
n1175	USA
SRR30795557	USA
SRR8291521	USA
SRR13083198	USA
SRR12051639	USA
SRR12051638	USA
n11781178	USA
n11841184	USA
n11871187	USA
SRR12051544	USA
n11901190	UK
n11921192	UK
ERR5414127	UK
SRR6045598	UK
n11951195	USA
SRR12574860	USA
SRR29263902	USA
SRR29263900	USA
n1203	Spain
ERR3198382	Spain
ERR3198381	Spain
ERR3198364	Spain
n12071207	USA
n12081208	USA
SRR15713808	USA
SRR15713771	USA
SRR26727990	Canada
SRR26727903	Canada
n12211221	USA
SRR12051817	USA
n12301230	USA
n1241	USA
n12441244	USA
SRR30795484	USA
n1249	USA
SRR8291527	USA
n1254	USA
n12541254	USA
n12551255	USA
n1256	USA
SRR15713805	USA
SRR15713804	USA
SRR315382	USA
SRR768269	USA
SRR900449	USA
SRR315386	USA
n12721272	USA
n1275	USA
n12781278	USA
n12801280	USA
SRR12051614	USA
SRR12051615	USA
SRR26041806	USA
SRR26041807	USA
n1288	UK
ERR5413577	UK
n1293	Germany
ERR7253814	Germany
n12941294	UK
ERR5414196	UK
ERR4326565	Germany
ERR4326564	Germany
ERR4326520	Germany
ERR4326522	Germany
SRR25404843	USA
SRR26033568	USA
SRR7800593	USA
SRR30795511	USA
n9	USA
ERR5637116	USA
n360	USA
ERR5637153	USA
n362	USA
n427427	USA
n444444	UK
SRR6046386	UK
n449449	UK
ERR494924	UK
n470	USA
n497497	USA
n510	UK
n515515	USA
n517	USA
n522	USA
n523	USA
SRR30795465	USA
n528	UK
n546	UK
ERR8266682	USA
ERR8266681	USA
n548548	USA
n553	USA
n557	UK
n558558	UK
n562562	UK
n579579	Australia
SRR13083199	USA
SRR12051641	USA
n581581	UK
ERR337749	UK
n584584	USA
n589	USA
n590	USA
n591	USA
n594594	Japan
DRR317455	Japan
n603	USA
n611	USA
n614614	USA
n624	USA
n625625	Canada
SRR26728015	Canada
n627627	USA
SRR3321823	USA
SRR21939525	USA
SRR21939526	USA
n651651	Singapore
n788788	Singapore
SRR26727940	Canada
ERR567881	UK
n793	Singapore
SRR14719125	Singapore
n879	Singapore
n914	Singapore
n922922	Norway
n973	Australia
n983983	Singapore
DRR317403	Japan
n985	Singapore
n989989	Singapore
n991	USA
SRR8291524	USA
n10091009	USA
n10991099	USA
n1117	USA
n11681168	USA
SRR13083183	USA
SRR12051679	USA
n1179	USA
SRR8291543	USA
n1185	USA
SRR29263883	USA
n1188	USA
SRR29263885	USA
n1191	UK
n1192	UK
n1193	UK
n11931193	UK
n1196	USA
n11971197	USA
n12031203	Spain
n12051205	Spain
n1208	USA
SRR15713799	USA
n1209	USA
SRR15713788	USA
SRR12051814	USA
SRR12051815	USA
n1231	USA
n12401240	USA
n12411241	USA
n12431243	USA
n1245	USA
n1247	USA
n12491249	USA
SRR30795463	USA
SRR13827021	USA
SRR13827020	USA
SRR15713782	USA
SRR30795559	USA
SRR26033567	USA
SRR25404842	USA
SRR25404804	USA
SRR26031956	USA
n1273	USA
SRR7800657	USA
n12751275	USA
SRR12051800	USA
n1279	USA
SRR12051628	USA
SRR12051619	USA
SRR12051621	USA
n12881288	UK
SRR6046770	UK
n12931293	Germany
ERR7253797	Germany
ERR5412821	UK
ERR5414298	UK
n99	USA
n358358	USA
ERR5637175	USA
ERR5637170	USA
n362362	USA
ERR5637173	USA
ERR5637113	USA
ERR5637142	USA
n445	UK
ERR5413939	UK
n450	UK
ERR494926	UK
n470470	UK
n495495	USA
n498	USA
n507	Australia
n510510	UK
n513	UK
SRR30795497	USA
SRR12051613	USA
n517517	Australia
SRR8291540	USA
SRR12574863	USA
SRR12051871	USA
n523523	USA
n525	UK
n528528	UK
n545545	UK
n546546	UK
ERR494855	UK
n549	USA
SRR12574852	USA
n553553	USA
SRR12051656	USA
n557557	UK
ERR5413503	UK
ERR5412742	UK
ERR5414318	UK
n563	UK
n579	UK
ERR459941	Australia
ERR459855	Australia
n582	UK
ERR5412308	UK
n585	USA
n588	USA
SRR12051760	USA
SRR12051761	USA
n590590	USA
SRR2568406	USA
ERR373997	USA
ERR373987	USA
Japan129	Japan
DRR317373	Japan
n603603	USA
n609	USA
n611611	USA
SRR30795449	USA
n615	USA
n622	Canada
ERR363465	USA
ERR363412	USA
SRR26728014	Canada
SRR26727974	Canada
n628	USA
n628628	USA
n652	Australia
n766	Singapore
n789	Singapore
SRR14719215	Singapore
n793793	Singapore
n877	Singapore
n879879	Singapore
SRR32604957	China
n914914	Singapore
SRR14719115	Singapore
n923	Germany
n972	Norway
n973973	Australia
n978978	Australia
DRR493673	USA
DRR245273	USA
n985985	Australia
SRR14719124	Singapore
n990	Singapore
SRR14719160	Singapore
n991991	USA
DRR245179	USA
n10101010	USA
n1099	USA
n1100	USA
n1108	USA
n11171117	USA
n11571157	USA
n1169	USA
n11731173	USA
n11791179	USA
n1183	USA
n11851185	USA
n11861186	USA
SRR29263886	USA
SRR29263887	USA
n11911191	UK
SRR6388773	UK
ERR337765	UK
ERR363355	UK
ERR330764	UK
ERR363250	UK
ERR5413753	UK
SRR6046625	UK
n11961196	USA
n1197	USA
n1198	USA
SRR30795421	USA
n1204	Germany
n1205	Spain
ERR3198384	Spain
ERR3198365	Spain
ERR363478	USA
ERR363425	USA
SRR15713787	USA
SRR15713789	USA
n12311231	USA
n1240	USA
SRR25404806	USA
SRR26031953	USA
n1242	USA
ERR369167	USA
SRR26031967	USA
SRR25404824	USA
n12451245	USA
SRR30795512	USA
n12471247	USA
SRR30795437	USA
SRR30795487	USA
SRR30795471	USA
n12731273	USA
SRR12051804	USA
n1276	USA
SRR12051803	USA
n12791279	USA
SRR12051629	USA
n1289	UK
ERR5413315	UK
ERR4298312	Germany
ERR7253687	Germany
n10	USA
ERR5637156	USA
n359	USA
ERR5637168	USA
n363	USA
ERR5637147	USA
n445445	UK
SRR6046143	UK
n450450	UK
ERR494874	UK
n471	UK
n485485	UK
n496	USA
n497	USA
n498498	Australia
ERR373989	USA
n507507	Australia
n509	Australia
n511	UK
n512512	UK
n513513	UK
ERR5414346	UK
n518	Australia
n520	Australia
n524	USA
SRR12051526	USA
n525525	UK
ERR5412894	UK
n529	UK
ERR494880	UK
ERR330814	UK
ERR363300	UK
ERR494858	UK
ERR494870	UK
n549549	USA
n552	USA
n554	USA
n555555	USA
n558	UK
ERR5412574	UK
n563563	UK
n578578	UK
Japan190	UK
Japan179	UK
ERR5413291	UK
ERR5412800	UK
n585585	USA
SRR2568411	USA
n588588	USA
ERR373980	USA
SRR2568410	USA
SRR2568409	USA
n604	USA
n608608	USA
n609609	USA
SRR32028601	USA
n612	USA
SRR21939627	USA
n615615	USA
n620	USA
n622622	Canada
SRR12440233	Canada
SRR7800415	USA
SRR7800630	USA
SRR7800486	USA
SRR7800631	USA
n652652	Australia
n711711	Australia
n766766	USA
n777777	UK
n789789	Singapore
n790790	Singapore
n794	Singapore
n876876	Singapore
n877877	China
n878	Singapore
n880	USA
n908908	Singapore
n915	Singapore
ERR494856	UK
n923923	UK
ERR7253723	Germany
n972972	Norway
ERR5384785	Norway
n974	Australia
n978	Australia
n979	UK
n982	Australia
n986	Australia
n988	Australia
SRR14719289	Singapore
SRR14719152	Singapore
n992	UK
SRR7800406	USA
n1011	USA
n10981098	Canada
SRR30795545	USA
SRR29408727	China
n11001100	USA
n1107	USA
n11081108	USA
n1113	USA
n1118	UK
n11551155	USA
n1158	USA
n1166	USA
n11691169	USA
n11711171	USA
n1174	USA
ERR373965	USA
n1180	USA
n11821182	USA
n11831183	Canada
SRR30795457	USA
n1186	USA
SRR12051806	USA
SRR12051799	USA
SRR12051807	USA
SRR1735704	UK
SRR6388770	UK
SRR7800665	USA
SRR12051637	USA
SRR12051658	USA
SRR30795469	USA
n11981198	USA
SRR30795506	USA
n12041204	Germany
ERR8266631	Germany
ERR8266641	Spain
ERR8266642	Spain
n1232	USA
n12391239	USA
SRR15713762	USA
SRR25404822	USA
n12421242	USA
n1243	USA
n1246	USA
n12461246	USA
DRR245181	USA
DRR245281	USA
n1274	USA
SRR12051805	USA
SRR12051855	USA
SRR12051801	USA
n1280	USA
SRR12051627	USA
n12891289	UK
n1291	UK
n1010	USA
ERR5637133	USA
ERR5637118	USA
ERR5637134	USA
n363363	USA
n425425	USA
n446	UK
ERR5414242	UK
n451	UK
ERR490700	UK
n471471	UK
n482	Japan
n486	UK
n491	UK
n496496	USA
SRR32028592	USA
SRR32028602	USA
SRR32028599	USA
n499	Australia
n506	Australia
n508	Australia
ERR459787	Australia
ERR459812	Australia
ERR459813	Australia
n511511	UK
ERR5413828	UK
ERR5413492	UK
ERR5384781	Norway
n514	UK
n515	UK
n518518	Australia
ERR459929	Australia
n520520	Australia
SRR25361512	Australia
n524524	UK
SRR7800703	USA
n526	UK
ERR5414184	UK
n529529	UK
n539	UK
n550	USA
SRR12051640	USA
n552552	USA
SRR12051759	USA
n554554	USA
n555	USA
n556	USA
ERR4020100	Ireland
ERR5412936	UK
ERR5414108	UK
n564	UK
n574	UK
ERR5414129	UK
ERR5413231	UK
n586	USA
n587	USA
ERR349269	USA
ERR349303	USA
n604604	USA
n608	USA
ERR373967	USA
ERR373974	USA
n610	USA
ERR373959	USA
n612612	USA
SRR21939629	USA
n616	USA
n618	USA
n620620	USA
ERR373993	USA
n623	Canada
n623623	Canada
n653	Australia
n711	Australia
n712	Australia
n756	Australia
n767	USA
n775775	USA
n778	UK
n787	Taiwan
n790	Singapore
SRR6871405	Australia
n791	Malaysia
SRR14719226	Singapore
n794794	Singapore
n875	Singapore
SRR25361496	Australia
ERR4020109	Ireland
SRR29408742	China
SRR29408739	China
Japan130	Singapore
Japan146	Singapore
n880880	USA
SRR19357825	Taiwan
n909	Singapore
n913913	Japan
n915915	Singapore
Japan90	USA
n924	UK
n970970	UK
ERR5384784	Norway
ERR5384777	Norway
n974974	USA
n977977	USA
SRR25361568	Australia
SRR25361566	Australia
n979979	UK
SRR32604905	China
n982982	Australia
ERR5384774	Norway
n986986	Australia
n987987	Australia
n988988	Australia
n989	Australia
ERR337788	UK
ERR363378	UK
n10111011	USA
n1090	USA
SRR26727977	Canada
SRR26727987	Canada
n1101	USA
n11061106	USA
n11071107	USA
SRR29263879	USA
n1109	USA
n1112	USA
n11131113	USA
SRR29263909	USA
n11181118	UK
n1155	UK
n1156	Spain
ERR5413132	UK
n11581158	USA
SRR25361501	Australia
n11661166	Canada
n1168	USA
n1170	USA
SRR8291529	USA
n1172	USA
ERR7253710	Germany
SRR29263872	USA
SRR29263871	USA
n11801180	USA
SRR21939567	USA
SRR12051684	USA
SRR12051682	USA
n1184	Canada
SRR26727948	Canada
SRR7800514	USA
SRR12051808	USA
SRR29263905	USA
SRR29263903	USA
ERR8266630	Germany
ERR1413177	Germany
n12321232	USA
n12381238	USA
SRR7800478	USA
SRR7800479	USA
SRR7800516	USA
SRR7800517	USA
SRR26033556	USA
SRR25404831	USA
SRR8291541	USA
SRR8291537	USA
SRR12051636	USA
SRR12051600	USA
n12741274	USA
SRR7800658	USA
SRR12051626	USA
SRR12051630	USA
n1290	UK
ERR5412904	UK
n12911291	UK
ERR5413335	UK
n1111	USA
n344	USA
n364	USA
ERR5637148	USA
n426	USA
ERR5637127	USA
n446446	UK
SRR6388725	UK
ERR494919	UK
ERR494895	UK
n472	UK
ERR5414222	UK
n482482	Japan
DRR317396	Japan
n486486	UK
ERR5413665	UK
n491491	UK
n495	UK
SRR32028595	USA
SRR32028606	USA
n499499	Australia
n504504	Australia
n506506	Australia
ERR484980	Australia
n508508	Australia
ERR459785	Australia
n512	UK
ERR5412513	UK
n514514	UK
SRR6388732	UK
ERR567857	UK
ERR3198415	UK
n519	Australia
SRR6871407	Australia
n521	Australia
n521521	Australia
ERR5413645	UK
ERR5412741	UK
ERR5413441	UK
ERR5413652	UK
n530	UK
ERR494886	UK
n539539	UK
n545	UK
n550550	USA
SRR12574859	USA
SRR12051748	USA
SRR7800619	USA
SRR30933956	USA
SRR30933955	USA
SRR23958214	USA
SRR23958213	USA
SRR7800518	USA
SRR7800519	USA
n564564	UK
ERR8266640	UK
n574574	UK
n578	UK
n586586	USA
SRR2568418	USA
n587587	USA
SRR2568414	USA
n605	USA
n607	USA
SRR30795515	USA
ERR369165	USA
n610610	USA
ERR369166	USA
n613	USA
SRR21939618	USA
n616616	USA
ERR374032	USA
n618618	UK
SRR12051566	USA
n621	USA
ERR363472	USA
SRR26727998	Canada
SRR26727915	Canada
SRR26727945	Canada
SRR26728053	Canada
n653653	Australia
n702702	Australia
ERR5413820	UK
Japan94	Australia
n712712	Australia
n755	USA
n756756	Australia
n763	Australia
n767767	Spain
n774774	USA
n776	USA
ERR5413174	UK
n778778	UK
n785	USA
n787787	Taiwan
DRR317534	Taiwan
SRR14719175	Singapore
SRR14719216	Singapore
ERR6183037	Malaysia
ERR4244549	Malaysia
n795	Singapore
n874874	UK
n875875	Australia
SRR30795531	USA
n881	USA
n895895	USA
n909909	Singapore
n913	Taiwan
DRR245265	Japan
DRR317438	Japan
n916	Singapore
n919	Singapore
n924924	UK
n966	UK
n971	USA
Japan60	UK
n975	USA
SRR341943	USA
SRR29263926	USA
SRR29263907	USA
n980	UK
ERR1081295	UK
ERR459784	Australia
ERR459789	Australia
n987	Australia
ERR2524333	Australia
ERR459791	Australia
ERR459792	Australia
ERR459760	Australia
ERR494956	Australia
ERR459759	Australia
ERR459758	Australia
n1012	USA
SRR12051545	USA
n10901090	USA
n1096	USA
n11011101	UK
n11051105	USA
ERR349290	USA
ERR349324	USA
SRR29263878	USA
SRR29263876	USA
n11091109	USA
SRR12051842	USA
n11121112	USA
SRR19357814	USA
n1114	USA
n11151115	USA
n1119	UK
ERR5414278	UK
ERR5414171	UK
ERR5414042	UK
n11561156	Spain
ERR11194172	Spain
n1159	Australia
n11651165	USA
n1167	Canada
SRR26727949	Canada
ERR3198366	Spain
SRR12051663	USA
n11701170	USA
n1171	USA
n11721172	USA
SRR12574864	USA
n1181	USA
SRR12051846	USA
SRR26728042	Canada
SRR26727988	Canada
n1233	USA
n1238	USA
n1239	UK
SRR901666	USA
SRR7800656	USA
SRR12051769	USA
n12901290	UK
ERR5412998	UK
ERR5414091	UK
ERR5413691	UK
n12	USA
SRR26046545	USA
n344344	China
n356	USA
n364364	USA
ERR5637159	USA
n426426	USA
ERR5637151	USA
n447	UK
n448	UK
n472472	China
n478	UK
n483	Japan
Japan17	Japan
n487	UK
SRR12051540	USA
n492	UK
n494	UK
ERR5413785	UK
SRR6046777	UK
n500	Australia
SRR25361538	Australia
n505	Australia
ERR459922	Australia
ERR494942	Australia
ERR484981	Australia
ERR459788	Australia
ERR459786	Australia
ERR5412572	UK
ERR5412002	UK
ERR5413208	UK
SRR6044979	UK
n519519	Australia
SRR25361489	Australia
ERR2524345	Australia
ERR2524346	Australia
SRR23701788	Australia
SRR23701787	Australia
n530530	UK
ERR330815	UK
n540	UK
ERR5412518	UK
ERR330820	UK
ERR363306	UK
n551	USA
SRR12051706	USA
n565	UK
n570	UK
n575	UK
n577577	UK
ERR374157	UK
ERR340527	UK
SRR2568413	USA
SRR2568415	USA
SRR2568416	USA
SRR2568412	USA
n605605	USA
SRR30795535	USA
n607607	Canada
SRR12051644	USA
ERR363441	USA
ERR363494	USA
n613613	USA
SRR21939625	USA
n617	USA
SRR12051830	USA
n619	UK
n619619	UK
n621621	USA
ERR363443	USA
n654	Australia
n697	Australia
n703	Australia
ERR459827	Australia
n713	Australia
n742	Australia
n755755	USA
SRR12051874	USA
n757	Australia
n761761	Australia
n763763	Australia
ERR5412803	UK
n768	UK
n774	Spain
n775	USA
SRR12051867	USA
n776776	USA
n777	USA
n779	UK
n782	UK
n785785	UK
SRR13785996	USA
n788	Taiwan
SRR19357821	Taiwan
n795795	Singapore
n862	Singapore
ERR363254	UK
ERR330768	UK
n876	Australia
SRR25361572	Australia
n881881	USA
n895	USA
n896	Germany
n903	USA
n910	Singapore
SRR19357818	Taiwan
Japan24	Taiwan
DRR317564	Taiwan
n916916	Singapore
n918918	Australia
ERR8266605	Singapore
ERR8266606	Singapore
