node	geo_loc_name_country
ERR5414264	UK
Node_35	UK
ERR115096	UK
Node_50	UK
ERR115010	UK
ERR115018	UK
ERR5413692	UK
Node_160	UK
ERR4326501	Germany
Node_169	Germany
Node_190	UK
ERR5413825	UK
Node_234	USA
Node_236	USA
SRR25361471	Australia
Node_242	USA
SRR12574847	USA
Node_383	USA
Node_579	USA
Node_596	UK
Node_682	USA
Node_691	Australia
Node_816	UK
Node_819	UK
Node_833	UK
Node_840	UK
Node_844	UK
Node_847	UK
Node_851	UK
Node_854	UK
ERR7253820	Germany
ERR7253807	Germany
ERR7253676	Germany
ERR4298302	Germany
ERR4298325	Germany
ERR7253700	Germany
ERR7253671	Germany
ERR4298297	Germany
Node_890	Germany
ERR7253751	Germany
Node_907	UK
Node_914	UK
ERR5412420	UK
Node_917	UK
ERR369153	UK
Node_924	UK
ERR5412265	UK
ERR5412116	UK
ERR1413188	Germany
ERR1413174	Germany
Node_940	UK
Node_952	UK
Node_961	UK
Node_962	UK
ERR5413138	UK
SRR6388685	UK
Node_977	UK
ERR5414381	UK
ERR5412393	UK
Node_34	UK
Node_49	UK
ERR119098	UK
ERR5412202	UK
Node_159	UK
ERR4326502	Germany
ERR4326516	Germany
SRR6045566	UK
Node_189	UK
Node_231	USA
Node_233	USA
SRR14736604	USA
SRR13786055	USA
SRR5483264	USA
SRR7800622	USA
Node_247	USA
Node_382	UK
Node_393	USA
Node_578	USA
Node_581	UK
Node_595	UK
Node_603	USA
Node_681	USA
Node_683	Ireland
Node_690	Australia
Node_740	UK
Node_815	UK
Node_818	UK
ERR340529	UK
Node_823	UK
Node_832	UK
Node_836	UK
Node_839	UK
ERR5413008	UK
Node_843	UK
Node_845	UK
Node_846	UK
Node_849	UK
Node_850	UK
ERR5412004	UK
Node_853	UK
Node_884	Germany
Node_889	Germany
Node_899	UK
Node_906	UK
Node_911	UK
Node_913	UK
ERR5413695	UK
Node_916	UK
Node_921	UK
Node_923	UK
ERR5412162	UK
Node_939	UK
Node_950	UK
Node_951	UK
Node_957	UK
Node_960	UK
ERR363330	UK
ERR337740	UK
ERR5413920	UK
Node_976	UK
ERR5412596	UK
Node_33	UK
ERR119099	UK
Node_48	UK
ERR5413153	UK
Node_158	UK
Node_180	UK
Node_188	UK
Node_230	USA
SRR14736582	USA
SRR14736593	USA
SRR14736585	USA
Node_244	UK
Node_246	USA
Node_260	UK
Node_381	UK
ERR369145	Denmark
Node_392	Australia
Node_570	USA
Node_577	USA
ERR5413311	UK
Node_580	UK
Node_593	UK
Node_594	UK
Node_602	Ireland
ERR374013	USA
Node_680	UK
ERR115039	UK
ERR4020118	Ireland
ERR4020114	Ireland
SRR6871401	Australia
Node_689	Australia
ERR5413477	UK
Node_739	UK
Node_784	UK
Node_814	UK
Node_817	UK
ERR374159	UK
ERR5412950	UK
Node_822	UK
Node_825	UK
Node_831	UK
ERR494877	UK
Node_835	UK
Node_838	UK
ERR5413985	UK
ERR5414153	UK
ERR5412396	UK
ERR5412335	UK
ERR5412780	UK
ERR5413756	UK
ERR5413931	UK
ERR5413144	UK
ERR5412787	UK
ERR485004	UK
ERR484999	UK
ERR5414151	UK
Node_852	UK
ERR7253745	Germany
ERR7253748	Germany
Node_886	Germany
Node_888	Germany
ERR5412191	UK
Node_898	UK
Node_902	UK
Node_905	UK
ERR5412264	UK
Node_910	UK
ERR5412666	UK
Node_912	UK
ERR5412840	UK
ERR5412114	UK
ERR494920	UK
Node_920	UK
Node_922	UK
ERR1081302	UK
ERR5412259	UK
ERR5412714	UK
ERR5413709	UK
Node_949	UK
ERR5414210	UK
SRR6046132	UK
ERR337741	UK
ERR363331	UK
ERR1081303	UK
Node_959	UK
Node_975	UK
ERR5412140	UK
Node_32	UK
ERR5413273	UK
ERR115066	UK
Node_47	UK
ERR5412168	UK
Node_157	UK
ERR5413000	UK
Node_179	UK
ERR5413822	UK
Node_187	UK
SRR14736584	USA
SRR14736583	USA
ERR3198507	UK
ERR567862	UK
SRR12051850	USA
Node_245	USA
Node_253	UK
Node_259	UK
Node_283	UK
Node_380	UK
ERR5412900	UK
Node_391	Australia
Node_422	USA
Node_569	USA
Node_574	USA
Node_576	USA
ERR5414001	UK
ERR5413715	UK
Node_583	UK
Node_592	UK
ERR337763	UK
ERR363353	UK
ERR4020105	Ireland
Node_601	Ireland
Node_611	UK
Node_679	UK
Node_684	Australia
Node_688	Australia
Node_735	UK
Node_738	UK
Node_745	UK
Node_783	UK
Node_792	UK
Node_813	UK
ERR374163	UK
ERR340533	UK
ERR5413618	UK
Node_821	UK
ERR5414271	UK
Node_824	UK
ERR5412813	UK
Node_830	UK
Node_834	UK
ERR5414244	UK
ERR5412322	UK
Node_837	UK
ERR5413728	UK
ERR5412749	UK
ERR7253678	Germany
Node_885	Germany
Node_887	Germany
ERR7253782	Germany
Node_897	UK
ERR484954	UK
Node_901	UK
ERR484998	UK
Node_904	UK
ERR5412494	UK
Node_909	UK
ERR5414305	UK
ERR5412677	UK
ERR5412241	UK
ERR494912	UK
ERR494927	UK
ERR374201	UK
ERR340570	UK
Node_941	UK
Node_948	UK
ERR5412367	UK
Node_958	UK
SRR6388751	UK
Node_974	UK
ERR5412207	UK
Node_31	UK
Node_46	UK
ERR115006	UK
ERR5413617	UK
ERR5412827	UK
ERR5413263	UK
ERR5412712	UK
Node_186	UK
SRR6388735	UK
SRR12051849	USA
SRR12051852	USA
ERR363341	UK
Node_252	UK
Node_258	UK
ERR337748	UK
Node_265	UK
Node_282	UK
Node_308	UK
Node_379	UK
Node_389	Australia
Node_390	Australia
Node_398	USA
Node_421	USA
Node_565	USA
Node_568	USA
Node_571	USA
Node_573	USA
ERR374019	USA
Node_575	USA
ERR1081299	UK
Node_582	UK
ERR5412648	UK
Node_590	UK
ERR4020064	Ireland
Node_600	Ireland
Node_606	UK
Node_610	UK
Node_622	UK
Node_678	UK
SRR25361482	Australia
SRR25361484	Australia
SRR25361422	Australia
Node_687	Australia
Node_701	UK
Node_734	UK
Node_737	UK
ERR494843	UK
Node_743	UK
Node_744	UK
Node_781	UK
Node_782	UK
Node_791	UK
ERR369133	UK
Node_801	UK
Node_812	UK
ERR5412419	UK
ERR5414229	UK
ERR5413763	UK
ERR5414058	UK
ERR5413654	UK
Node_829	UK
ERR5412256	UK
ERR5412560	UK
ERR363258	UK
ERR330772	UK
ERR7253790	Germany
ERR4298304	Germany
ERR7253799	Germany
ERR7253791	Germany
ERR5412152	UK
ERR5414202	UK
ERR5412616	UK
Node_900	UK
ERR484953	UK
Node_903	UK
Node_908	UK
ERR5412501	UK
ERR374196	UK
ERR340565	UK
ERR5413537	UK
Node_947	UK
ERR5413603	UK
ERR5413974	UK
ERR5413087	UK
Node_973	UK
ERR5413355	UK
Node_30	UK
ERR115097	UK
Node_45	UK
ERR5412932	UK
Node_185	UK
ERR337751	UK
Node_251	UK
Node_257	UK
ERR363340	UK
Node_261	UK
Node_264	UK
Node_280	UK
Node_281	UK
Node_293	UK
Node_307	UK
Node_325	UK
Node_365	UK
Node_387	Australia
Node_388	Australia
SRR25361499	Australia
SRR25361552	Australia
Node_394	USA
Node_397	USA
SRR12051667	USA
Node_420	UK
Node_503	USA
Node_564	USA
Node_566	USA
Node_567	USA
ERR349309	USA
ERR349275	USA
ERR363505	USA
Node_572	USA
ERR363473	USA
ERR363420	USA
ERR374194	UK
ERR340563	UK
SRR6045969	UK
Node_589	UK
ERR4020075	Ireland
Node_599	Ireland
ERR5414112	UK
Node_605	UK
ERR337803	UK
Node_609	UK
ERR5412187	UK
Node_621	UK
Node_670	UK
Node_677	UK
SRR25361483	Australia
Node_686	Australia
Node_697	UK
Node_700	UK
Node_705	UK
Node_733	UK
ERR374202	UK
Node_736	UK
ERR330773	UK
Node_742	UK
ERR374176	UK
ERR340546	UK
Node_758	UK
Node_780	UK
ERR340553	UK
ERR374183	UK
Node_789	UK
Node_790	UK
Node_793	UK
Node_800	UK
Node_809	UK
Node_811	UK
ERR5413402	UK
Node_828	UK
ERR5413821	UK
ERR5414374	UK
ERR485001	UK
ERR484951	UK
ERR5412240	UK
ERR5412145	UK
Node_946	UK
ERR5413946	UK
ERR5413141	UK
Node_972	UK
ERR5413347	UK
Node_29	UK
ERR119100	UK
ERR5414012	UK
Node_184	UK
ERR5414149	UK
Node_248	UK
Node_250	UK
ERR337750	UK
Node_256	UK
ERR343201	UK
ERR374063	UK
ERR374127	UK
Node_263	UK
Node_273	UK
Node_278	UK
ERR363399	UK
ERR337809	UK
Node_290	UK
Node_291	UK
Node_302	UK
ERR337807	UK
Node_309	UK
Node_323	UK
Node_360	UK
Node_364	UK
SRR25361517	Australia
Node_386	Australia
SRR25361564	Australia
SRR25361481	Australia
SRR21939517	USA
SRR21939519	USA
ERR374010	USA
Node_396	USA
Node_399	Ireland
Node_419	UK
Node_435	USA
Node_502	UK
ERR373971	USA
Node_563	UK
SRR30795443	USA
SRR12051764	USA
ERR374034	USA
SRR12051539	USA
ERR373955	USA
ERR363452	USA
Node_588	UK
ERR5412964	UK
ERR4020088	Ireland
Node_598	Ireland
Node_604	UK
SRR6046527	UK
Node_607	UK
Node_608	UK
Node_613	Australia
Node_620	UK
Node_631	UK
Node_669	UK
Node_675	UK
Node_676	UK
SRR25361555	Australia
Node_685	Australia
Node_695	UK
Node_696	UK
Node_698	UK
Node_699	UK
Node_702	UK
Node_704	UK
Node_709	UK
Node_732	UK
ERR1081308	UK
ERR340571	UK
Node_741	UK
ERR363257	UK
Node_755	UK
Node_757	UK
Node_777	UK
Node_779	UK
Node_786	UK
Node_788	UK
ERR5412383	UK
SRR6045282	UK
ERR5412645	UK
ERR5413583	UK
Node_797	UK
Node_799	UK
Node_802	UK
Node_808	UK
ERR330789	UK
Node_810	UK
Node_827	UK
ERR5414251	UK
Node_945	UK
ERR5413498	UK
ERR5413318	UK
ERR5412233	UK
ERR5412121	UK
ERR5413978	UK
Node_183	UK
ERR5414286	UK
ERR5413807	UK
ERR5411975	UK
ERR5414257	UK
Node_249	UK
ERR363337	UK
Node_255	UK
ERR340497	UK
Node_262	UK
Node_268	UK
Node_272	UK
ERR343214	UK
ERR374076	UK
Node_286	UK
Node_289	UK
ERR337806	UK
ERR363396	UK
Node_298	UK
Node_300	UK
ERR369212	UK
ERR330877	UK
Node_315	UK
Node_322	UK
Node_330	UK
Node_359	UK
ERR369222	UK
ERR330887	UK
SRR25361560	Australia
SRR25361521	Australia
ERR373996	USA
Node_395	USA
ERR4020073	Ireland
ERR4020068	Ireland
Node_403	UK
Node_405	UK
Node_423	Ireland
Node_425	UK
Node_467	UK
Node_501	UK
Node_509	UK
Node_562	UK
Node_584	UK
Node_587	UK
ERR363324	Ireland
ERR337734	Ireland
SRR6046274	UK
ERR5413846	UK
ERR351976	UK
ERR374100	UK
ERR343179	UK
ERR374041	UK
Node_612	Australia
SRR25361448	Australia
Node_618	UK
Node_619	UK
Node_628	UK
Node_630	UK
Node_638	UK
Node_668	UK
Node_673	UK
Node_674	UK
ERR337840	UK
ERR369279	UK
SRR25361420	Australia
SRR25361563	Australia
ERR2818457	UK
ERR3198477	UK
ERR3198465	UK
ERR2818461	UK
ERR3198475	UK
ERR2818451	UK
ERR3198469	UK
ERR2818453	UK
ERR5412606	UK
ERR5413844	UK
ERR1081307	UK
Node_703	UK
ERR115043	UK
Node_708	UK
Node_712	UK
Node_731	UK
ERR363259	UK
ERR330771	UK
Node_752	UK
Node_754	UK
ERR5412650	UK
Node_756	UK
ERR5412837	UK
Node_776	UK
ERR369150	Denmark
Node_778	UK
Node_785	UK
ERR5414178	UK
ERR5412029	UK
Node_787	UK
SRR1735630	UK
Node_796	UK
ERR5413905	UK
Node_798	UK
ERR363277	UK
ERR494921	UK
ERR330790	UK
Node_807	UK
ERR494871	UK
ERR363275	UK
Node_826	UK
ERR5413011	UK
ERR5414110	UK
Node_944	UK
SRR6388674	UK
Node_182	UK
ERR5412173	UK
ERR5413851	UK
Node_254	UK
ERR337747	UK
ERR374087	UK
ERR343222	UK
ERR343224	UK
ERR374090	UK
Node_271	UK
ERR351975	UK
Node_285	UK
ERR374136	UK
ERR374044	UK
Node_288	UK
ERR337808	UK
ERR363398	UK
ERR337805	UK
ERR363395	UK
ERR337830	UK
Node_313	UK
Node_318	UK
Node_321	UK
ERR330904	UK
ERR369239	UK
ERR374060	UK
ERR343198	UK
ERR349322	USA
ERR349288	USA
Node_401	UK
Node_402	UK
ERR5414316	UK
Node_404	UK
ERR4020056	Ireland
ERR4020060	Ireland
ERR5413238	UK
Node_424	UK
Node_464	UK
Node_466	UK
Node_498	UK
Node_500	UK
Node_504	UK
Node_508	UK
Node_526	UK
Node_561	UK
ERR5413172	UK
ERR5412705	UK
Node_585	UK
Node_586	UK
SRR25361539	Australia
SRR25361558	Australia
Node_614	UK
Node_617	UK
ERR343230	UK
ERR374098	UK
Node_624	UK
Node_625	UK
Node_629	UK
ERR5413424	UK
Node_632	UK
Node_637	UK
Node_650	UK
Node_667	UK
ERR363237	UK
Node_672	UK
ERR330759	UK
ERR363245	UK
ERR363332	UK
ERR337742	UK
Node_706	UK
Node_707	UK
Node_710	UK
Node_711	UK
ERR2818454	UK
Node_730	UK
ERR5413879	UK
Node_751	UK
ERR5413814	UK
Node_753	UK
ERR5413419	UK
ERR5412751	UK
Node_762	UK
Node_775	UK
ERR340547	UK
ERR374177	UK
ERR5414246	UK
ERR5413913	UK
ERR5412378	UK
ERR5412521	UK
SRR6388775	UK
Node_795	UK
ERR5413706	UK
ERR5412345	UK
Node_806	UK
ERR330788	UK
ERR5412752	UK
ERR5412820	UK
Node_943	UK
ERR5414049	UK
ERR5412767	UK
Node_181	UK
ERR363336	UK
ERR337746	UK
ERR374099	UK
ERR369152	UK
Node_284	UK
ERR343216	UK
Node_287	UK
ERR343192	UK
ERR337889	UK
ERR369328	UK
Node_316	UK
ERR369269	UK
Node_320	UK
ERR369254	UK
ERR5412350	UK
Node_400	UK
ERR5412216	UK
SRR6045497	UK
ERR5413690	UK
ERR5413191	UK
ERR5414258	UK
ERR5413140	UK
Node_452	UK
Node_463	UK
SRR16943801	Canada
Node_465	UK
Node_472	UK
Node_497	UK
ERR5413108	UK
ERR5412406	UK
ERR5412577	UK
ERR1081304	UK
ERR5412488	UK
Node_507	UK
Node_523	UK
Node_525	UK
Node_541	UK
Node_560	UK
SRR6046584	UK
ERR5412903	UK
ERR5412637	UK
SRR6045748	UK
ERR343191	UK
ERR374053	UK
ERR337872	UK
Node_616	UK
ERR5412252	UK
Node_623	UK
ERR5413877	UK
ERR5412547	UK
SRR6046707	UK
ERR5412892	UK
ERR494975	UK
ERR5413091	UK
Node_636	UK
ERR5412048	UK
Node_641	UK
Node_649	UK
Node_666	UK
ERR340520	UK
Node_671	UK
ERR330751	UK
ERR114996	UK
ERR114976	UK
ERR115026	UK
ERR114972	UK
ERR2818456	UK
ERR3198472	UK
ERR3198471	UK
ERR2818455	UK
Node_729	UK
ERR3198470	UK
Node_750	UK
ERR5412663	UK
ERR5412492	UK
ERR5413570	UK
ERR5414243	UK
Node_761	UK
Node_766	UK
Node_774	UK
Node_794	UK
SRR6388714	UK
ERR330791	UK
Node_805	UK
ERR5412723	UK
Node_942	UK
ERR5412234	UK
ERR5412603	UK
ERR340506	UK
ERR374078	UK
ERR343182	UK
ERR374054	UK
ERR343195	UK
ERR374057	UK
ERR330919	UK
Node_319	UK
ERR5413666	UK
ERR5412084	UK
Node_443	UK
Node_451	UK
Node_454	UK
Node_462	UK
ERR3198407	UK
ERR567856	UK
Node_468	UK
Node_471	UK
Node_495	UK
Node_496	UK
ERR5413486	UK
Node_506	UK
Node_515	UK
Node_522	UK
ERR5413892	UK
Node_524	UK
ERR5411981	UK
Node_540	UK
Node_552	UK
Node_559	UK
Node_615	UK
ERR369337	UK
ERR5413152	UK
ERR5413421	UK
ERR5412037	UK
Node_635	UK
ERR490699	UK
Node_640	UK
Node_646	UK
Node_647	UK
Node_653	UK
Node_665	UK
ERR363243	UK
ERR330757	UK
Node_728	UK
ERR3198478	UK
ERR5412968	UK
Node_749	UK
Node_759	UK
Node_760	UK
Node_765	UK
ERR5414352	UK
ERR5413838	UK
Node_773	UK
ERR5412624	UK
ERR5413701	UK
Node_804	UK
ERR330792	UK
ERR5413566	UK
ERR5413207	UK
ERR369248	UK
ERR330913	UK
ERR5414223	UK
Node_442	UK
Node_445	UK
Node_450	UK
ERR5412747	UK
Node_453	UK
Node_458	UK
Node_461	UK
ERR2818435	UK
ERR3198462	UK
ERR2818450	UK
Node_470	UK
Node_484	UK
Node_494	UK
ERR3198450	UK
ERR2818437	UK
ERR5412327	UK
Node_505	UK
ERR5413739	UK
Node_514	UK
ERR494851	UK
Node_521	UK
ERR5412618	UK
ERR5412250	UK
Node_530	UK
Node_539	UK
Node_549	UK
Node_551	UK
Node_555	UK
Node_558	UK
ERR337898	UK
ERR369311	UK
Node_634	UK
ERR5414299	UK
ERR459978	UK
Node_639	UK
Node_644	UK
Node_645	UK
ERR374109	UK
ERR343238	UK
Node_651	UK
Node_652	UK
Node_662	UK
Node_664	UK
Node_727	UK
ERR2818458	UK
ERR5412040	UK
Node_748	UK
ERR5413762	UK
ERR5413596	UK
ERR5414322	UK
ERR5413299	UK
ERR5412024	UK
Node_764	UK
Node_767	UK
Node_772	UK
ERR494861	UK
Node_803	UK
ERR5412834	UK
Node_441	UK
SRR6046108	UK
ERR5414225	UK
Node_447	UK
Node_449	UK
ERR5412165	UK
ERR5413529	UK
Node_456	UK
Node_457	Ireland
Node_459	Ireland
Node_460	UK
Node_469	UK
ERR2818440	UK
Node_483	UK
ERR3198453	UK
Node_492	UK
Node_493	UK
ERR5413889	UK
ERR5412920	UK
ERR5412704	UK
Node_513	UK
ERR494932	UK
Node_520	UK
Node_527	UK
Node_529	UK
ERR494849	UK
Node_538	UK
Node_547	UK
Node_548	UK
ERR5414116	UK
Node_550	UK
Node_553	UK
Node_554	UK
ERR490692	UK
Node_557	UK
ERR5413001	UK
Node_633	UK
ERR459985	UK
ERR490674	UK
Node_643	UK
ERR330881	UK
ERR369319	UK
ERR337880	UK
ERR337824	UK
ERR369263	UK
ERR369173	UK
ERR330838	UK
Node_654	UK
Node_661	UK
ERR5412455	UK
Node_663	UK
Node_726	UK
ERR3198476	UK
ERR5414160	UK
Node_747	UK
ERR5414220	UK
Node_763	UK
ERR5412108	UK
ERR5413137	UK
Node_771	UK
ERR5413602	UK
ERR363278	UK
ERR363276	UK
Node_440	UK
SRR6046808	UK
ERR5412022	UK
Node_446	UK
ERR5413813	UK
Node_448	UK
ERR494925	UK
Node_455	UK
ERR4020055	Ireland
ERR4020057	Ireland
ERR4020096	Ireland
ERR4020065	Ireland
ERR5412935	UK
ERR5413230	UK
ERR2818436	UK
ERR3198454	UK
Node_482	UK
ERR2818449	UK
ERR3198455	UK
Node_491	UK
ERR3198451	UK
ERR2818438	UK
Node_512	UK
ERR5413293	UK
Node_518	UK
Node_519	UK
ERR3198505	UK
ERR567860	UK
ERR5412297	UK
Node_528	UK
ERR5413339	UK
Node_537	UK
ERR5412592	UK
Node_546	UK
ERR374199	UK
ERR340568	UK
ERR330761	UK
ERR363247	UK
ERR5413546	UK
ERR5413074	UK
ERR5413907	UK
ERR5412979	UK
ERR490681	UK
ERR5413272	UK
ERR5414343	UK
ERR5413901	UK
ERR330870	UK
Node_642	UK
ERR337891	UK
ERR369330	UK
ERR494974	UK
Node_660	UK
ERR5412802	UK
ERR5412573	UK
Node_725	UK
ERR2818460	UK
Node_746	UK
ERR5412698	UK
ERR5412544	UK
ERR5413667	UK
Node_769	UK
Node_770	UK
Node_439	UK
ERR5412872	UK
ERR5413066	UK
SRR6388742	UK
ERR5412957	UK
ERR5413024	UK
ERR337790	UK
ERR363380	UK
Node_474	UK
Node_481	UK
Node_490	UK
ERR2818442	UK
Node_511	UK
ERR5413718	UK
Node_517	UK
SRR6388730	UK
SRR6046445	UK
ERR5412075	UK
ERR567861	UK
ERR3198506	UK
Node_536	UK
ERR5412129	UK
ERR5413248	UK
Node_545	UK
ERR369205	UK
ERR369216	UK
ERR494940	UK
Node_659	UK
ERR2818463	UK
Node_724	UK
ERR5413448	UK
